"","V8517","V7101","V7221"
"34980",0,0,1
"34981",0,0,1
"34982",0,0,1
"34983",1,1,0
"34984",0,0,1
"34985",0,0,1
"34986",0,0,1
"34987",0,0,1
"34988",1,0,1
"34989",0,0,1
"34990",0,0,1
"34991",0,0,0
"34992",0,0,0
"34993",0,0,0
"34994",0,0,0
"34995",0,0,0
"34996",0,0,0
"34997",0,0,0
"34998",0,1,0
"34999",0,0,1
"35000",0,0,1
"35001",0,0,1
"35002",1,0,0
"35003",1,1,1
"35004",1,1,0
"35005",0,1,0
"35006",0,0,1
"35007",0,0,1
"35008",0,0,1
"35009",0,0,0
"35010",0,0,0
"35011",0,1,0
"35012",0,0,0
"35013",0,0,0
"35014",0,0,0
"35015",0,0,0
"35016",0,0,0
"35017",0,0,1
"35018",0,0,1
"35019",0,0,0
"35020",0,1,0
"35021",1,0,1
"35022",1,1,1
"35023",0,1,0
"35024",0,0,0
"35025",0,0,0
"35026",0,0,1
"35027",0,0,1
"35028",0,0,0
"35029",0,0,0
"35030",0,0,1
"35031",0,1,1
"35032",0,0,1
"35033",1,0,1
"35034",0,0,0
"35035",0,0,0
"35036",0,0,1
"35037",0,0,0
"35038",0,1,1
"35039",0,0,0
"35040",1,0,0
"35041",1,1,0
"35042",0,0,0
"35043",0,0,1
"35044",0,1,1
"35045",0,0,1
"35046",0,0,1
"35047",0,0,1
"35048",0,1,1
"35049",0,0,1
"35050",0,0,0
"35051",0,1,1
"35052",0,0,0
"35053",0,0,1
"35054",0,0,0
"35055",1,1,1
"35056",0,0,1
"35057",0,0,1
"35058",0,0,0
"35059",1,0,0
"35060",0,0,1
"35061",1,0,1
"35062",0,0,0
"35063",0,0,0
"35064",0,0,1
"35065",0,0,0
"35066",0,1,0
"35067",0,0,1
"35068",0,0,1
"35069",1,0,0
"35070",0,0,1
"35071",0,0,0
"35072",0,0,0
"35073",0,0,0
"35074",0,0,1
"35075",0,0,0
"35076",0,0,1
"35077",0,0,0
"35078",0,0,0
"35079",0,0,1
"35080",0,0,1
"35081",0,0,1
"35082",0,0,0
"35083",0,0,0
"35084",0,0,1
"35085",0,0,0
"35086",0,0,0
"35087",0,0,1
"35088",0,1,1
"35089",0,0,1
"35090",0,0,0
"35091",0,0,1
"35092",0,0,1
"35093",0,0,0
"35094",0,0,0
"35095",0,0,1
"35096",0,0,1
"35097",0,0,0
"35098",0,0,1
"35099",0,0,0
"35100",0,0,1
"35101",0,0,0
"35102",1,0,1
"35103",0,0,1
"35104",0,0,1
"35105",1,0,0
"35106",0,0,0
"35107",0,1,0
"35108",1,0,1
"35109",0,1,1
"35110",0,0,1
"35111",0,0,0
"35112",0,0,1
"35113",0,0,0
"35114",0,0,1
"35115",0,1,0
"35116",1,0,1
"35117",0,0,1
"35118",0,0,0
"35119",1,0,1
"35120",1,0,1
"35121",0,0,0
"35122",1,1,0
"35123",1,0,0
"35124",0,0,1
"35125",0,0,0
"35126",0,0,1
"35127",0,0,1
"35128",0,0,1
"35129",0,0,1
"35130",0,0,0
"35131",0,0,1
"35132",0,0,0
"35133",0,1,1
"35134",1,1,0
"35135",0,0,1
"35136",1,0,0
"35137",0,0,0
"35138",0,0,1
"35139",0,1,1
"35140",0,0,0
"35141",0,1,0
"35142",0,0,1
"35143",0,0,0
"35144",0,0,0
"35145",1,1,0
"35146",0,1,0
"35147",1,1,0
"35148",0,0,1
"35149",0,1,0
"35150",0,0,0
"35151",0,0,1
"35152",0,0,1
"35153",0,0,0
"35154",0,0,0
"35155",0,0,0
"35156",0,0,1
"35157",0,0,1
"35158",0,0,1
"35159",0,0,1
"35160",0,0,0
"35161",1,0,1
"35162",0,0,0
"35163",0,0,0
"35164",0,0,0
"35165",0,0,0
"35166",1,0,0
"35167",1,1,0
"35168",0,0,0
"35169",0,0,0
"35170",0,0,1
"35171",0,0,0
"35172",0,0,0
"35173",0,1,0
"35174",0,0,1
"35175",0,0,0
"35176",0,1,1
"35177",0,0,1
"35178",0,1,1
"35179",0,0,1
"35180",0,0,1
"35181",0,0,0
"35182",0,0,1
"35183",0,0,1
"35184",0,0,1
"35185",0,0,1
"35186",0,0,1
"35187",0,0,1
"35188",0,0,1
"35189",0,0,1
"35190",1,0,0
"35191",0,0,0
"35192",0,0,0
"35193",0,0,1
"35194",1,0,1
"35195",0,0,0
"35196",0,0,1
"35197",0,0,1
"35198",0,1,1
"35199",0,0,1
"35200",0,0,1
"35201",0,0,0
"35202",0,0,1
"35203",0,0,0
"35204",0,0,0
"35205",0,0,0
"35206",0,0,1
"35207",0,0,0
"35208",0,0,1
"35209",1,1,0
"35210",0,0,1
"35211",0,0,0
"35212",0,0,1
"35213",0,0,0
"35214",0,0,1
"35215",0,0,1
"35216",0,0,1
"35217",0,0,1
"35218",0,0,1
"35219",0,0,1
"35220",1,1,0
"35221",0,0,1
"35222",1,1,0
"35223",0,0,1
"35224",0,0,1
"35225",0,0,1
"35226",1,0,1
"35227",1,1,1
"35228",0,0,1
"35229",1,0,1
"35230",0,0,1
"35231",0,1,0
"35232",0,0,1
"35233",0,0,0
"35234",1,0,0
"35235",0,1,0
"35236",0,1,1
"35237",0,0,0
"35238",0,0,1
"35239",0,1,1
"35240",0,0,1
"35241",0,0,0
"35242",0,0,1
"35243",0,0,0
"35244",0,0,0
"35245",0,1,0
"35246",1,1,0
"35247",0,0,1
"35248",0,0,0
"35249",0,1,0
"35250",0,0,1
"35251",0,0,1
"35252",0,0,1
"35253",0,0,1
"35254",0,0,0
"35255",0,0,1
"35256",0,0,1
"35257",0,0,1
"35258",0,0,0
"35259",0,0,1
"35260",0,0,1
"35261",0,0,1
"35262",0,0,1
"35263",1,0,0
"35264",0,0,0
"35265",0,0,1
"35266",0,0,1
"35267",1,0,1
"35268",0,0,1
"35269",0,1,0
"35270",1,0,1
"35271",1,1,0
"35272",0,0,1
"35273",1,1,1
"35274",0,0,1
"35275",1,0,0
"35276",0,0,1
"35277",1,0,0
"35278",0,0,1
"35279",0,0,1
"35280",0,0,0
"35281",0,0,1
"35282",0,0,1
"35283",0,0,0
"35284",0,0,1
"35285",0,0,1
"35286",0,0,0
"35287",1,0,0
"35288",0,0,1
"35289",0,0,0
"35290",0,0,1
"35291",0,1,0
"35292",0,0,1
"35293",0,0,1
"35294",0,0,1
"35295",0,0,0
"35296",0,0,1
"35297",0,0,1
"35298",0,1,0
"35299",0,0,1
"35300",0,0,0
"35301",0,1,0
"35302",1,1,1
"35303",0,0,1
"35304",0,0,1
"35305",0,0,0
"35306",0,0,1
"35307",0,0,1
"35308",0,0,1
"35309",0,0,0
"35310",0,1,0
"35311",0,0,1
"35312",0,0,0
"35313",1,0,0
"35314",0,0,1
"35315",0,0,1
"35316",0,0,1
"35317",0,0,1
"35318",0,0,1
"35319",0,0,1
"35320",0,0,1
"35321",0,0,1
"35322",0,0,1
"35323",0,1,0
"35324",0,0,0
"35325",1,0,0
"35326",0,0,0
"35327",0,0,0
"35328",0,0,1
"35329",1,0,0
"35330",0,0,0
"35331",0,0,0
"35332",0,0,1
"35333",1,0,1
"35334",0,0,1
"35335",1,1,1
"35336",1,1,1
"35337",0,1,1
"35338",1,0,0
"35339",0,0,1
"35340",0,1,0
"35341",0,0,1
"35342",0,0,0
"35343",0,0,0
"35344",1,0,1
"35345",0,0,1
"35346",0,0,1
"35347",0,0,1
"35348",0,0,1
"35349",0,0,1
"35350",0,0,0
"35351",0,0,0
"35352",0,0,0
"35353",0,1,0
"35354",0,0,0
"35355",0,0,0
"35356",0,0,1
"35357",0,0,0
"35358",0,0,1
"35359",0,0,0
"35360",0,1,0
"35361",0,1,0
"35362",0,0,1
"35363",1,1,0
"35364",0,0,0
"35365",0,0,0
"35366",0,0,0
"35367",0,0,1
"35368",0,0,0
"35369",0,0,1
"35370",0,0,1
"35371",0,0,0
"35372",0,0,1
"35373",0,0,1
"35374",0,0,0
"35375",0,1,0
"35376",0,0,1
"35377",0,0,1
"35378",0,0,1
"35379",0,0,1
"35380",0,0,0
"35381",0,0,1
"35382",1,1,0
"35383",0,0,1
"35384",0,0,1
"35385",0,0,1
"35386",0,0,1
"35387",0,0,0
"35388",0,0,1
"35389",1,0,1
"35390",0,0,1
"35391",0,0,0
"35392",0,0,0
"35393",0,0,1
"35394",0,0,1
"35395",0,0,0
"35396",0,0,1
"35397",0,0,1
"35398",0,0,1
"35399",1,0,0
"35400",0,0,0
"35401",0,0,1
"35402",0,0,1
"35403",0,0,1
"35404",1,1,1
"35405",0,0,1
"35406",0,0,1
"35407",0,0,1
"35408",1,1,1
"35409",0,0,0
"35410",0,0,0
"35411",0,0,0
"35412",0,0,1
"35413",0,0,1
"35414",0,0,1
"35415",1,0,1
"35416",0,0,1
"35417",0,0,0
"35418",0,0,1
"35419",0,0,1
"35420",0,1,0
"35421",1,0,0
"35422",0,0,0
"35423",0,0,1
"35424",0,0,0
"35425",0,0,0
"35426",0,0,1
"35427",1,1,0
"35428",0,0,0
"35429",0,0,1
"35430",0,0,0
"35431",0,0,1
"35432",0,0,0
"35433",0,1,0
"35434",0,0,1
"35435",1,0,0
"35436",0,1,1
"35437",0,0,0
"35438",0,0,0
"35439",0,0,1
"35440",0,0,1
"35441",0,0,1
"35442",0,0,1
"35443",1,1,1
"35444",0,0,0
"35445",0,1,1
"35446",0,0,0
"35447",0,0,0
"35448",0,0,0
"35449",1,0,0
"35450",0,0,0
"35451",0,0,0
"35452",0,0,1
"35453",0,0,1
"35454",0,0,1
"35455",0,0,0
"35456",1,0,1
"35457",0,0,0
"35458",0,0,0
"35459",0,1,0
"35460",0,0,1
"35461",0,0,0
"35462",0,0,1
"35463",0,0,0
"35464",1,0,1
"35465",0,0,1
"35466",0,0,1
"35467",0,0,1
"35468",0,0,0
"35469",1,1,0
"35470",0,1,0
"35471",0,0,1
"35472",0,0,1
"35473",0,0,0
"35474",1,1,0
"35475",0,0,1
"35476",1,0,0
"35477",0,0,1
"35478",0,0,0
"35479",0,0,1
"35480",0,0,1
"35481",1,0,1
"35482",0,0,1
"35483",0,0,1
"35484",1,0,0
"35485",0,0,0
"35486",0,0,1
"35487",0,0,0
"35488",1,0,1
"35489",1,0,1
"35490",0,0,1
"35491",1,0,1
"35492",0,1,0
"35493",1,0,1
"35494",0,0,0
"35495",0,0,1
"35496",0,0,0
"35497",0,1,0
"35498",0,0,1
"35499",0,0,1
"35500",0,0,1
"35501",0,0,1
"35502",0,0,1
"35503",0,0,0
"35504",0,0,1
"35505",1,0,1
"35506",0,0,1
"35507",0,0,1
"35508",0,0,1
"35509",0,0,0
"35510",1,1,1
"35511",0,0,1
"35512",0,0,1
"35513",0,0,1
"35514",1,1,0
"35515",0,0,1
"35516",0,0,1
"35517",0,0,0
"35518",0,0,0
"35519",1,0,1
"35520",1,1,0
"35521",1,0,1
"35522",0,0,1
"35523",0,1,1
"35524",0,0,1
"35525",0,0,1
"35526",0,0,1
"35527",0,1,0
"35528",0,0,1
"35529",0,0,1
"35530",0,0,0
"35531",0,0,1
"35532",0,0,0
"35533",0,0,0
"35534",1,0,0
"35535",0,0,0
"35536",0,0,0
"35537",0,1,1
"35538",0,0,1
"35539",0,0,1
"35540",0,0,0
"35541",0,0,0
"35542",0,0,1
"35543",0,0,0
"35544",0,0,1
"35545",0,0,1
"35546",0,0,1
"35547",0,0,0
"35548",0,0,1
"35549",0,0,1
"35550",0,0,0
"35551",1,1,0
"35552",0,0,1
"35553",1,1,0
"35554",0,0,1
"35555",0,0,0
"35556",0,0,1
"35557",0,0,1
"35558",0,0,1
"35559",0,0,1
"35560",0,1,0
"35561",0,1,1
"35562",0,1,1
"35563",0,0,0
"35564",0,0,1
"35565",0,0,1
"35566",0,0,0
"35567",0,0,1
"35568",0,0,1
"35569",0,0,0
"35570",0,0,0
"35571",0,0,0
"35572",0,1,1
"35573",0,1,0
"35574",0,0,0
"35575",0,0,0
"35576",0,0,1
"35577",0,0,1
"35578",0,1,1
"35579",0,0,1
"35580",0,0,0
"35581",0,0,0
"35582",1,0,0
"35583",0,1,0
"35584",0,1,0
"35585",0,0,1
"35586",0,0,0
"35587",0,0,0
"35588",1,0,1
"35589",0,1,1
"35590",0,0,1
"35591",0,0,1
"35592",0,0,1
"35593",0,0,0
"35594",0,0,0
"35595",0,0,0
"35596",0,0,1
"35597",0,0,0
"35598",0,0,0
"35599",0,0,1
"35600",0,0,1
"35601",0,0,0
"35602",0,0,1
"35603",0,0,1
"35604",0,0,1
"35605",0,0,0
"35606",1,0,0
"35607",0,0,1
"35608",1,0,1
"35609",0,0,0
"35610",0,0,1
"35611",0,0,1
"35612",0,0,0
"35613",0,1,0
"35614",1,1,0
"35615",1,0,0
"35616",0,0,1
"35617",0,1,1
"35618",0,0,1
"35619",0,0,1
"35620",0,0,0
"35621",1,0,0
"35622",0,1,1
"35623",0,0,1
"35624",0,0,1
"35625",0,0,1
"35626",0,0,0
"35627",0,0,1
"35628",0,0,0
"35629",0,0,0
"35630",0,0,1
"35631",0,0,1
"35632",0,0,1
"35633",0,0,0
"35634",0,0,0
"35635",0,0,0
"35636",0,0,1
"35637",1,1,1
"35638",0,0,1
"35639",0,0,1
"35640",0,0,1
"35641",0,0,0
"35642",0,0,1
"35643",0,1,0
"35644",0,1,0
"35645",0,0,1
"35646",1,0,0
"35647",0,0,0
"35648",0,0,0
"35649",0,0,1
"35650",0,0,1
"35651",0,0,1
"35652",0,1,0
"35653",0,0,1
"35654",0,1,0
"35655",0,0,1
"35656",0,0,1
"35657",0,0,0
"35658",0,0,1
"35659",0,0,1
"35660",0,0,1
"35661",0,0,1
"35662",0,0,1
"35663",0,0,1
"35664",0,0,1
"35665",0,0,1
"35666",0,0,0
"35667",0,0,1
"35668",0,0,0
"35669",0,0,0
"35670",0,0,1
"35671",0,1,0
"35672",0,1,1
"35673",0,0,1
"35674",0,0,1
"35675",0,0,0
"35676",0,1,1
"35677",0,0,1
"35678",0,0,0
"35679",1,0,0
"35680",0,1,1
"35681",0,0,0
"35682",0,0,1
"35683",0,0,0
"35684",0,0,0
"35685",1,0,1
"35686",1,0,0
"35687",0,0,1
"35688",1,1,0
"35689",0,0,1
"35690",0,0,1
"35691",1,0,1
"35692",1,1,1
"35693",0,0,0
"35694",0,0,1
"35695",0,0,1
"35696",0,0,0
"35697",0,0,1
"35698",0,0,0
"35699",0,0,1
"35700",0,0,1
"35701",0,0,1
"35702",0,0,1
"35703",0,0,0
"35704",0,0,1
"35705",0,0,0
"35706",0,0,1
"35707",1,0,0
"35708",0,0,0
"35709",0,0,1
"35710",0,0,1
"35711",0,0,0
"35712",0,0,0
"35713",0,1,1
"35714",0,1,1
"35715",0,0,1
"35716",0,1,0
"35717",0,1,1
"35718",1,0,0
"35719",0,0,0
"35720",0,0,1
"35721",0,0,0
"35722",0,0,1
"35723",0,0,1
"35724",0,0,0
"35725",1,0,0
"35726",1,0,0
"35727",0,0,1
"35728",1,0,1
"35729",1,0,1
"35730",0,0,1
"35731",0,0,0
"35732",0,0,1
"35733",0,0,1
"35734",0,0,1
"35735",0,0,0
"35736",1,0,1
"35737",0,0,0
"35738",0,0,1
"35739",0,0,1
"35740",0,0,0
"35741",0,0,1
"35742",0,0,0
"35743",0,0,0
"35744",0,0,0
"35745",1,1,0
"35746",0,0,1
"35747",0,0,1
"35748",0,0,1
"35749",0,1,0
"35750",0,0,1
"35751",0,0,1
"35752",1,0,0
"35753",0,0,1
"35754",0,0,1
"35755",0,0,1
"35756",1,0,0
"35757",0,0,1
"35758",0,1,0
"35759",0,0,0
"35760",0,0,1
"35761",0,0,0
"35762",0,0,1
"35763",0,1,0
"35764",0,0,0
"35765",0,1,1
"35766",1,1,0
"35767",0,0,1
"35768",0,1,1
"35769",0,0,0
"35770",0,0,0
"35771",0,0,0
"35772",0,0,1
"35773",0,0,0
"35774",0,1,0
"35775",1,0,0
"35776",0,0,1
"35777",0,0,0
"35778",0,0,0
"35779",0,0,0
"35780",0,0,1
"35781",0,0,1
"35782",0,0,0
"35783",0,0,0
"35784",0,0,1
"35785",0,1,0
"35786",0,1,0
"35787",0,0,1
"35788",1,0,1
"35789",1,1,1
"35790",1,0,0
"35791",0,0,0
"35792",0,0,0
"35793",0,0,1
"35794",1,1,0
"35795",0,1,0
"35796",0,0,0
"35797",0,0,1
"35798",0,1,0
"35799",1,1,0
"35800",0,0,0
"35801",0,0,0
"35802",0,0,1
"35803",0,0,1
"35804",0,0,0
"35805",1,0,1
"35806",0,0,1
"35807",1,0,0
"35808",1,0,0
"35809",1,0,1
"35810",0,0,1
"35811",1,0,1
"35812",1,0,0
"35813",0,0,1
"35814",0,1,0
"35815",0,0,1
"35816",0,0,1
"35817",1,0,1
"35818",0,0,1
"35819",0,0,1
"35820",1,0,1
"35821",0,0,1
"35822",0,1,1
"35823",0,0,0
"35824",1,1,1
"35825",0,0,1
"35826",0,0,1
"35827",0,1,1
"35828",0,1,0
"35829",1,0,1
"35830",0,0,1
"35831",1,0,1
"35832",1,1,0
"35833",0,0,1
"35834",1,1,1
"35835",0,0,1
"35836",0,0,1
"35837",1,1,0
"35838",0,0,1
"35839",0,0,0
"35840",0,0,0
"35841",0,0,0
"35842",1,0,1
"35843",0,0,1
"35844",0,0,0
"35845",0,0,1
"35846",0,0,0
"35847",0,0,0
"35848",0,0,0
"35849",0,0,0
"35850",0,0,1
"35851",0,0,1
"35852",0,0,0
"35853",0,0,1
"35854",0,0,0
"35855",0,0,0
"35856",0,0,1
"35857",0,0,1
"35858",0,0,1
"35859",0,1,1
"35860",0,0,1
"35861",0,0,0
"35862",0,0,0
"35863",0,1,0
"35864",0,0,0
"35865",0,0,1
"35866",0,0,1
"35867",0,0,1
"35868",0,0,0
"35869",0,0,1
"35870",0,0,0
"35871",1,0,0
"35872",0,0,1
"35873",0,0,1
"35874",0,0,0
"35875",0,0,1
"35876",1,0,1
"35877",0,0,0
"35878",0,0,0
"35879",0,0,0
"35880",0,0,1
"35881",0,0,0
"35882",0,0,1
"35883",0,0,1
"35884",1,0,0
"35885",0,0,1
"35886",1,0,0
"35887",0,0,0
"35888",1,1,0
"35889",0,0,0
"35890",0,0,0
"35891",0,0,1
"35892",0,0,1
"35893",0,0,1
"35894",1,1,1
"35895",1,0,0
"35896",0,0,1
"35897",0,0,0
"35898",1,0,1
"35899",1,0,1
"35900",0,0,0
"35901",0,0,0
"35902",0,0,1
"35903",0,0,1
"35904",0,0,0
"35905",1,0,1
"35906",0,0,0
"35907",0,0,1
"35908",0,0,0
"35909",0,0,1
"35910",0,0,0
"35911",0,0,0
"35912",0,0,1
"35913",0,0,0
"35914",0,0,0
"35915",0,0,1
"35916",0,1,1
"35917",0,0,1
"35918",0,0,0
"35919",0,0,1
"35920",0,0,0
"35921",0,0,0
"35922",0,0,1
"35923",1,0,0
"35924",1,0,1
"35925",0,0,1
"35926",0,0,0
"35927",0,1,0
"35928",0,0,0
"35929",0,0,1
"35930",0,0,0
"35931",0,1,1
"35932",1,0,0
"35933",0,0,0
"35934",0,0,0
"35935",0,0,1
"35936",0,1,0
"35937",0,0,1
"35938",0,0,0
"35939",0,0,1
"35940",0,0,1
"35941",0,0,1
"35942",0,0,1
"35943",0,1,0
"35944",0,0,0
"35945",0,0,1
"35946",0,0,1
"35947",0,0,1
"35948",0,1,0
"35949",0,0,0
"35950",0,0,1
"35951",0,0,1
"35952",0,0,0
"35953",0,0,1
"35954",0,1,1
"35955",0,0,1
"35956",0,0,0
"35957",0,1,0
"35958",0,0,1
"35959",0,0,0
"35960",0,0,1
"35961",0,0,0
"35962",0,0,1
"35963",0,0,1
"35964",0,0,0
"35965",0,0,1
"35966",0,0,1
"35967",0,0,1
"35968",0,0,1
"35969",0,0,1
"35970",0,0,0
"35971",0,0,1
"35972",0,0,1
"35973",0,0,0
"35974",0,0,1
"35975",1,0,0
"35976",0,0,1
"35977",0,0,1
"35978",0,0,1
"35979",0,0,0
"35980",1,0,1
"35981",0,0,1
"35982",1,0,1
"35983",0,0,1
"35984",0,0,1
"35985",0,0,1
"35986",0,0,0
"35987",0,0,1
"35988",0,0,1
"35989",1,0,0
"35990",1,0,1
"35991",0,0,1
"35992",1,0,1
"35993",0,0,1
"35994",0,0,0
"35995",0,0,1
"35996",0,0,1
"35997",0,0,1
"35998",1,0,0
"35999",0,0,1
"36000",0,0,0
"36001",0,0,0
"36002",0,0,0
"36003",0,0,1
"36004",0,0,0
"36005",0,0,0
"36006",0,0,0
"36007",0,1,0
"36008",0,1,1
"36009",0,0,0
"36010",0,0,0
"36011",0,1,0
"36012",0,0,1
"36013",0,0,0
"36014",1,0,0
"36015",0,0,0
"36016",0,0,1
"36017",1,0,1
"36018",0,0,1
"36019",1,0,0
"36020",1,1,1
"36021",0,0,0
"36022",1,1,0
"36023",0,0,0
"36024",0,0,0
"36025",0,0,0
"36026",0,0,0
"36027",0,0,1
"36028",0,1,0
"36029",0,0,0
"36030",0,0,1
"36031",0,0,0
"36032",1,1,0
"36033",0,0,1
"36034",0,0,0
"36035",0,0,1
"36036",0,0,0
"36037",0,0,1
"36038",0,0,0
"36039",0,0,0
"36040",0,0,0
"36041",1,1,0
"36042",0,0,0
"36043",0,0,1
"36044",0,0,1
"36045",0,0,1
"36046",0,0,0
"36047",0,0,1
"36048",0,0,1
"36049",0,0,1
"36050",0,0,1
"36051",0,0,1
"36052",0,0,1
"36053",0,0,0
"36054",0,0,1
"36055",0,0,1
"36056",0,0,1
"36057",1,0,0
"36058",0,0,1
"36059",0,0,0
"36060",0,0,0
"36061",1,0,1
"36062",0,0,0
"36063",0,0,1
"36064",0,0,0
"36065",0,0,0
"36066",0,0,1
"36067",0,0,1
"36068",1,0,1
"36069",1,0,0
"36070",0,0,1
"36071",0,0,1
"36072",0,1,0
"36073",0,0,1
"36074",0,1,1
"36075",0,1,1
"36076",0,0,0
"36077",1,0,1
"36078",0,1,1
"36079",0,0,1
"36080",0,0,0
"36081",0,0,1
"36082",0,0,0
"36083",0,0,1
"36084",0,0,1
"36085",0,0,1
"36086",0,0,0
"36087",0,0,1
"36088",0,0,1
"36089",1,1,0
"36090",0,0,1
"36091",1,0,1
"36092",0,0,1
"36093",0,0,0
"36094",0,0,1
"36095",0,1,1
"36096",0,0,1
"36097",0,0,0
"36098",0,0,1
"36099",0,0,1
"36100",0,0,0
"36101",0,1,0
"36102",1,0,1
"36103",1,0,1
"36104",0,1,0
"36105",1,0,1
"36106",1,0,1
"36107",0,0,1
"36108",0,0,1
"36109",0,0,1
"36110",0,0,1
"36111",0,1,0
"36112",0,0,0
"36113",0,0,1
"36114",0,0,1
"36115",1,0,0
"36116",0,0,1
"36117",0,0,1
"36118",0,1,1
"36119",1,1,1
"36120",0,0,0
"36121",0,0,1
"36122",1,0,0
"36123",0,0,0
"36124",0,0,1
"36125",0,0,1
"36126",0,1,1
"36127",0,0,0
"36128",0,0,1
"36129",0,0,0
"36130",0,0,1
"36131",0,0,1
"36132",1,1,0
"36133",1,1,1
"36134",0,0,0
"36135",0,0,1
"36136",0,0,1
"36137",0,0,0
"36138",0,0,1
"36139",0,0,0
"36140",0,0,0
"36141",0,0,0
"36142",0,0,1
"36143",1,0,1
"36144",1,0,0
"36145",1,0,1
"36146",0,0,1
"36147",0,0,1
"36148",0,1,0
"36149",0,0,1
"36150",0,1,0
"36151",0,0,1
"36152",0,0,0
"36153",0,0,1
"36154",0,1,1
"36155",0,0,1
"36156",0,0,1
"36157",0,0,0
"36158",0,0,1
"36159",0,0,0
"36160",0,0,1
"36161",0,0,0
"36162",0,0,0
"36163",0,0,1
"36164",0,0,0
"36165",1,0,0
"36166",0,0,0
"36167",0,0,1
"36168",0,0,1
"36169",0,0,1
"36170",0,0,1
"36171",0,0,0
"36172",0,0,1
"36173",0,0,1
"36174",0,0,1
"36175",0,0,0
"36176",0,0,0
"36177",0,0,0
"36178",0,0,1
"36179",0,0,0
"36180",0,0,0
"36181",0,0,1
"36182",0,0,1
"36183",0,0,0
"36184",1,1,0
"36185",1,0,0
"36186",0,1,1
"36187",0,0,1
"36188",0,0,0
"36189",0,0,1
"36190",0,0,1
"36191",0,0,1
"36192",0,1,0
"36193",0,0,1
"36194",0,0,0
"36195",1,0,0
"36196",0,0,0
"36197",0,0,0
"36198",0,0,1
"36199",0,0,1
"36200",1,1,0
"36201",0,1,1
"36202",0,0,1
"36203",0,0,1
"36204",0,0,1
"36205",0,1,0
"36206",0,0,1
"36207",0,0,1
"36208",0,1,1
"36209",0,0,1
"36210",0,0,1
"36211",0,0,0
"36212",0,0,1
"36213",1,1,0
"36214",1,0,1
"36215",0,0,1
"36216",0,0,0
"36217",0,0,0
"36218",0,0,0
"36219",0,0,0
"36220",0,0,1
"36221",0,0,1
"36222",1,0,0
"36223",0,0,0
"36224",1,0,0
"36225",0,0,1
"36226",1,1,0
"36227",0,0,1
"36228",0,0,0
"36229",0,1,1
"36230",0,0,1
"36231",0,0,1
"36232",0,0,1
"36233",1,0,1
"36234",0,0,1
"36235",1,0,1
"36236",0,0,1
"36237",0,0,1
"36238",0,0,0
"36239",0,0,1
"36240",0,0,1
"36241",0,0,1
"36242",1,0,1
"36243",0,1,0
"36244",0,1,1
"36245",0,0,0
"36246",0,0,1
"36247",1,0,0
"36248",0,1,0
"36249",0,0,0
"36250",0,0,0
"36251",0,0,1
"36252",0,0,0
"36253",0,0,1
"36254",0,0,1
"36255",0,0,0
"36256",0,0,1
"36257",0,0,0
"36258",0,0,0
"36259",0,0,0
"36260",0,0,1
"36261",0,0,1
"36262",0,0,0
"36263",0,0,1
"36264",0,0,1
"36265",0,0,1
"36266",0,0,1
"36267",0,0,1
"36268",0,0,0
"36269",0,0,1
"36270",0,0,1
"36271",0,0,0
"36272",0,1,1
"36273",0,0,1
"36274",0,0,1
"36275",1,0,0
"36276",0,0,0
"36277",1,0,1
"36278",0,0,1
"36279",0,1,0
"36280",0,0,0
"36281",0,0,1
"36282",0,0,1
"36283",0,0,0
"36284",0,0,1
"36285",0,0,0
"36286",0,0,1
"36287",1,0,1
"36288",0,0,0
"36289",0,0,1
"36290",0,0,1
"36291",1,0,1
"36292",0,0,0
"36293",1,1,0
"36294",0,1,0
"36295",0,0,1
"36296",1,0,1
"36297",0,1,0
"36298",0,0,1
"36299",0,0,1
"36300",1,1,0
"36301",0,0,1
"36302",0,0,1
"36303",0,0,1
"36304",0,0,1
"36305",0,0,0
"36306",0,0,0
"36307",0,0,1
"36308",0,0,1
"36309",0,0,1
"36310",0,0,1
"36311",0,0,0
"36312",1,0,1
"36313",0,0,1
"36314",0,0,1
"36315",0,0,1
"36316",0,0,1
"36317",0,0,1
"36318",0,0,0
"36319",0,1,0
"36320",0,0,1
"36321",1,1,0
"36322",0,0,0
"36323",0,0,0
"36324",0,0,1
"36325",0,1,1
"36326",0,0,0
"36327",0,0,1
"36328",1,0,0
"36329",0,0,0
"36330",0,0,1
"36331",0,0,1
"36332",1,0,0
"36333",0,0,0
"36334",0,1,0
"36335",0,0,1
"36336",0,0,1
"36337",1,0,0
"36338",0,0,0
"36339",1,0,0
"36340",0,0,1
"36341",0,0,1
"36342",0,0,1
"36343",0,0,1
"36344",0,1,0
"36345",0,0,1
"36346",0,0,1
"36347",0,0,1
"36348",0,1,0
"36349",0,0,1
"36350",0,0,1
"36351",0,0,0
"36352",1,1,0
"36353",0,0,1
"36354",0,0,1
"36355",1,1,0
"36356",0,0,0
"36357",1,1,0
"36358",0,0,1
"36359",0,0,0
"36360",1,0,0
"36361",0,1,0
"36362",0,0,1
"36363",0,0,1
"36364",0,0,0
"36365",0,0,0
"36366",0,0,1
"36367",0,0,0
"36368",0,0,1
"36369",1,0,0
"36370",0,1,0
"36371",0,1,1
"36372",0,0,0
"36373",0,0,1
"36374",0,0,1
"36375",0,0,1
"36376",0,0,1
"36377",0,1,0
