"","V7221","V7206","V7215","V8526","V7202","V8512"
"18714",1,1,1,1,0,1
"18715",1,0,0,1,1,1
"18716",1,1,1,1,0,1
"18717",1,0,0,0,1,0
"18718",1,1,0,0,0,1
"18719",1,1,1,1,1,1
"18720",1,1,1,1,1,1
"18721",1,1,0,0,0,1
"18722",0,1,0,1,0,1
"18723",1,1,1,1,1,0
"18724",1,1,0,1,1,1
"18725",1,1,1,1,1,1
"18726",1,0,1,1,0,1
"18727",1,1,1,1,0,1
"18728",1,0,1,0,1,1
"18729",1,1,1,1,1,1
"18730",0,1,0,1,0,1
"18731",0,0,0,0,0,0
"18732",1,1,1,0,1,1
"18733",0,1,0,1,0,1
"18734",0,1,0,0,0,1
"18735",0,1,0,1,0,1
"18736",1,1,0,1,1,0
"18737",0,1,0,0,0,1
"18738",0,1,1,0,0,1
"18739",1,1,1,1,0,1
"18740",1,1,1,1,1,0
"18741",0,0,1,1,0,1
"18742",0,1,0,1,0,1
"18743",1,1,1,0,1,0
"18744",0,1,0,0,1,1
"18745",1,1,1,1,1,1
"18746",0,0,1,1,0,0
"18747",1,1,0,1,1,1
"18748",0,0,1,0,1,0
"18749",1,1,1,1,0,1
"18750",0,1,1,1,0,0
"18751",0,1,0,1,0,0
"18752",0,1,0,0,1,1
"18753",0,1,1,1,1,1
"18754",1,1,0,1,1,1
"18755",1,1,1,0,1,1
"18756",1,1,1,1,1,1
"18757",0,1,0,1,0,1
"18758",0,1,0,0,0,0
"18759",0,1,0,1,1,1
"18760",0,1,1,1,0,1
"18761",1,1,1,1,0,1
"18762",0,0,0,1,1,0
"18763",0,1,1,1,0,1
"18764",1,1,1,1,0,1
"18765",1,1,0,1,0,1
"18766",1,1,0,1,0,1
"18767",1,1,1,1,0,1
"18768",1,1,1,1,0,0
"18769",1,0,0,1,0,1
"18770",1,1,1,0,1,0
"18771",1,1,0,0,1,1
"18772",1,1,1,1,0,1
"18773",0,1,0,0,1,1
"18774",0,1,1,1,0,1
"18775",0,0,0,0,0,1
"18776",0,1,0,0,1,1
"18777",0,0,1,0,1,0
"18778",0,1,1,1,0,1
"18779",1,1,0,1,0,1
"18780",1,1,1,1,0,1
"18781",1,1,1,1,1,1
"18782",1,1,1,1,1,1
"18783",1,1,1,1,0,1
"18784",1,1,0,1,1,1
"18785",0,1,1,1,0,1
"18786",1,1,1,1,0,1
"18787",1,1,0,1,1,1
"18788",0,1,1,1,1,0
"18789",0,0,0,0,0,1
"18790",1,0,1,1,1,1
"18791",0,1,1,1,0,1
"18792",1,1,1,0,1,0
"18793",1,1,0,0,1,1
"18794",0,1,0,0,1,1
"18795",1,1,0,1,0,1
"18796",1,1,0,0,1,1
"18797",1,1,1,1,0,1
"18798",0,1,0,1,1,1
"18799",0,1,1,1,1,1
"18800",0,1,1,1,1,0
"18801",0,1,1,0,0,1
"18802",1,1,0,0,1,0
"18803",0,1,0,0,1,0
"18804",0,1,0,1,1,1
"18805",0,1,1,0,1,1
"18806",0,1,1,1,0,1
"18807",0,1,0,1,0,1
"18808",0,1,0,1,0,0
"18809",1,1,1,1,1,1
"18810",1,1,1,0,1,0
"18811",1,1,1,1,0,1
"18812",1,1,1,1,0,1
"18813",0,1,0,1,0,1
"18814",1,0,1,1,1,1
"18815",0,1,1,0,1,0
"18816",0,1,0,0,1,0
"18817",1,1,0,0,1,1
"18818",0,1,1,1,0,0
"18819",0,1,0,1,1,1
"18820",1,0,1,1,1,1
"18821",0,0,0,1,1,1
"18822",0,1,0,1,0,0
"18823",1,1,0,1,1,0
"18824",1,1,1,1,1,1
"18825",1,1,1,1,1,1
"18826",1,0,0,1,1,0
"18827",0,1,1,1,1,0
"18828",1,1,1,1,1,1
"18829",0,0,1,0,1,1
"18830",1,1,1,1,0,1
"18831",1,1,1,1,1,0
"18832",0,1,0,0,1,0
"18833",0,1,1,0,1,1
"18834",1,1,1,1,1,0
"18835",0,0,0,0,1,0
"18836",1,0,0,1,1,1
"18837",1,1,1,0,0,1
"18838",1,1,1,1,0,1
"18839",0,0,1,0,0,1
"18840",1,1,1,1,1,1
"18841",0,1,1,1,1,1
"18842",0,1,1,1,0,1
"18843",0,1,0,0,1,0
"18844",0,1,0,0,1,1
"18845",0,1,1,1,1,0
"18846",1,1,1,0,1,1
"18847",1,1,1,0,1,1
"18848",0,0,0,1,0,0
"18849",1,1,0,0,1,1
"18850",0,0,1,1,1,1
"18851",1,1,1,0,0,1
"18852",1,0,1,1,1,1
"18853",0,1,0,1,0,0
"18854",1,1,0,1,1,1
"18855",0,1,0,0,0,0
"18856",1,1,1,1,0,1
"18857",1,0,0,0,1,1
"18858",1,1,1,0,1,1
"18859",1,1,0,0,0,1
"18860",1,1,0,1,1,1
"18861",1,0,1,1,0,1
"18862",0,1,1,0,0,1
"18863",0,0,0,0,0,1
"18864",1,1,1,1,1,1
"18865",1,1,0,1,0,1
"18866",1,0,1,1,1,1
"18867",0,1,1,0,0,0
"18868",0,1,0,1,1,1
"18869",1,1,1,1,1,1
"18870",1,0,1,0,0,0
"18871",0,1,1,0,1,1
"18872",0,1,1,0,1,1
"18873",0,1,1,1,0,1
"18874",1,0,0,1,1,0
"18875",1,1,1,1,1,1
"18876",0,1,1,1,0,1
"18877",0,1,1,0,0,1
"18878",1,1,1,1,1,1
"18879",1,1,1,1,1,1
"18880",0,1,1,1,1,1
"18881",0,1,1,1,1,0
"18882",1,1,1,1,1,1
"18883",1,0,0,0,0,0
"18884",1,0,0,0,1,0
"18885",1,1,0,1,1,1
"18886",1,1,0,1,0,1
"18887",0,1,1,1,0,0
"18888",1,1,0,1,0,0
"18889",0,1,1,1,0,1
"18890",0,1,0,1,1,1
"18891",0,1,0,1,0,0
"18892",0,1,1,0,0,0
"18893",1,1,1,0,1,1
"18894",1,1,0,1,1,1
"18895",0,1,1,0,1,0
"18896",1,1,0,1,0,1
"18897",1,1,1,0,0,1
"18898",0,0,1,0,1,0
"18899",0,1,1,0,1,1
"18900",1,0,1,1,1,1
"18901",1,1,1,1,0,1
"18902",1,1,1,1,1,1
"18903",1,1,0,1,0,1
"18904",1,0,0,1,1,1
"18905",1,1,1,0,1,1
"18906",0,0,0,1,1,1
"18907",0,0,0,1,0,1
"18908",0,0,1,1,1,0
"18909",0,1,0,1,0,1
"18910",1,1,1,1,0,1
"18911",1,0,0,1,1,0
"18912",1,0,1,1,1,1
"18913",0,1,1,1,0,0
"18914",0,1,1,0,1,0
"18915",0,1,1,1,1,0
"18916",0,1,0,0,0,0
"18917",0,0,0,1,1,1
"18918",0,0,0,0,0,0
"18919",0,0,1,0,0,0
"18920",1,1,0,1,1,1
"18921",0,1,0,0,1,1
"18922",0,0,1,0,1,1
"18923",0,1,0,1,1,1
"18924",1,1,0,1,0,1
"18925",0,1,1,0,0,0
"18926",0,1,1,0,0,1
"18927",0,0,1,1,1,1
"18928",0,1,1,0,1,1
"18929",0,1,0,0,0,1
"18930",0,1,0,0,1,0
"18931",0,1,0,1,0,1
"18932",1,1,0,0,1,1
"18933",1,1,0,0,0,1
"18934",0,0,0,0,1,1
"18935",1,0,0,1,0,1
"18936",0,0,1,0,1,1
"18937",0,1,0,1,0,0
"18938",1,1,0,1,1,1
"18939",1,0,1,0,1,1
"18940",0,0,1,1,1,1
"18941",0,1,0,1,0,1
"18942",1,1,1,0,1,1
"18943",1,1,1,1,1,1
"18944",0,1,1,0,1,1
"18945",0,1,0,0,0,1
"18946",1,1,1,1,1,1
"18947",1,1,1,1,1,1
"18948",1,1,1,1,1,1
"18949",1,1,1,1,1,0
"18950",1,1,1,1,0,1
"18951",0,0,0,0,0,0
"18952",0,1,0,1,0,1
"18953",0,1,0,0,0,1
"18954",0,0,0,1,0,0
"18955",0,0,0,0,1,1
"18956",0,1,0,1,0,0
"18957",0,1,0,1,1,1
"18958",1,1,1,1,0,1
"18959",1,1,0,1,0,1
"18960",0,1,1,1,0,1
"18961",1,1,1,0,1,1
"18962",0,1,1,0,1,0
"18963",1,1,1,1,1,0
"18964",1,1,1,0,0,1
"18965",1,1,1,0,1,1
"18966",1,1,1,0,0,0
"18967",1,1,1,1,1,1
"18968",1,1,1,1,1,0
"18969",0,0,0,0,1,0
"18970",0,1,1,0,1,1
"18971",0,1,1,1,0,0
"18972",1,1,1,1,1,1
"18973",0,0,0,0,1,1
"18974",1,1,1,1,1,0
"18975",1,1,1,0,1,1
"18976",0,1,0,0,1,0
"18977",1,1,1,1,1,1
"18978",1,1,1,0,0,1
"18979",0,1,1,0,0,1
"18980",0,1,1,0,0,1
"18981",1,1,1,1,0,1
"18982",1,1,0,1,0,1
"18983",0,1,0,0,0,0
"18984",0,1,1,0,1,1
"18985",0,1,0,0,1,0
"18986",1,1,1,1,1,1
"18987",1,1,0,1,0,1
"18988",1,1,1,0,1,0
"18989",1,0,0,1,0,1
"18990",1,1,1,1,0,1
"18991",0,1,1,0,1,1
"18992",0,0,0,1,0,1
"18993",1,1,1,0,1,0
"18994",1,1,1,1,1,1
"18995",1,1,0,1,1,1
"18996",0,1,0,1,0,0
"18997",1,0,1,1,0,1
"18998",0,1,0,0,1,1
"18999",0,0,1,1,1,1
"19000",1,1,0,0,1,1
"19001",1,1,1,1,1,1
"19002",1,1,1,1,0,1
"19003",1,0,1,0,1,0
"19004",1,1,0,0,0,1
"19005",1,1,1,1,0,1
"19006",1,1,0,1,1,1
"19007",1,1,1,1,0,1
"19008",0,1,1,0,0,1
"19009",0,1,1,0,1,1
"19010",0,0,1,0,0,0
"19011",1,0,1,0,0,1
"19012",1,0,0,1,0,0
"19013",1,1,0,1,0,1
"19014",1,1,1,0,1,0
"19015",1,1,1,1,0,0
"19016",1,1,0,0,1,1
"19017",1,1,1,1,0,0
"19018",0,0,1,0,0,0
"19019",0,1,0,1,0,0
"19020",1,0,1,0,1,1
"19021",1,1,1,1,0,1
"19022",1,1,0,1,0,1
"19023",1,0,0,1,0,1
"19024",0,1,0,1,0,1
"19025",0,1,0,0,0,1
"19026",1,1,0,0,1,0
"19027",0,1,1,1,1,1
"19028",0,1,1,1,0,1
"19029",0,1,1,0,0,0
"19030",0,0,1,0,1,0
"19031",1,1,1,0,0,0
"19032",0,1,0,1,0,1
"19033",1,1,1,1,1,1
"19034",1,1,0,1,1,0
"19035",0,1,0,0,0,1
"19036",1,1,1,1,0,1
"19037",0,0,1,0,0,1
"19038",1,1,0,1,1,0
"19039",0,1,0,1,1,0
"19040",0,1,0,1,0,1
"19041",1,1,1,0,1,1
"19042",0,1,1,1,0,1
"19043",0,1,0,1,1,0
"19044",1,1,1,1,0,0
"19045",0,1,1,0,1,1
"19046",0,1,1,1,1,1
"19047",1,1,1,1,1,1
"19048",1,1,0,1,1,1
"19049",0,1,0,1,0,1
"19050",0,1,0,0,0,0
"19051",0,1,0,1,1,1
"19052",0,1,0,0,0,0
"19053",0,1,0,1,0,1
"19054",1,1,1,1,1,1
"19055",1,1,1,0,0,0
"19056",1,0,0,1,1,1
"19057",1,1,1,0,1,1
"19058",1,1,0,0,1,1
"19059",0,1,1,0,0,1
"19060",1,0,0,0,0,0
"19061",0,1,1,0,1,0
"19062",0,1,1,0,0,1
"19063",0,1,1,0,0,0
"19064",1,1,1,1,1,1
"19065",0,1,0,0,0,0
"19066",1,1,1,0,0,1
"19067",0,1,1,0,1,0
"19068",1,1,1,0,0,1
"19069",0,1,0,1,0,1
"19070",0,1,0,1,1,0
"19071",0,0,1,0,0,1
"19072",0,1,1,0,1,0
"19073",0,1,0,1,0,1
"19074",0,0,0,0,1,1
"19075",0,1,0,0,1,1
"19076",1,1,0,1,0,1
"19077",0,1,0,0,0,1
"19078",1,1,0,1,1,1
"19079",1,0,1,1,1,1
"19080",0,1,1,1,0,0
"19081",0,0,0,1,1,1
"19082",1,1,0,1,1,0
"19083",1,1,0,0,0,1
"19084",1,1,1,1,0,1
"19085",0,1,1,0,1,0
"19086",1,0,1,1,0,1
"19087",1,1,1,1,1,1
"19088",1,1,1,1,0,1
"19089",1,1,1,0,1,1
"19090",1,1,1,0,0,1
"19091",0,1,0,1,1,0
"19092",1,1,1,1,0,1
"19093",1,0,1,1,0,0
"19094",1,1,1,1,1,1
"19095",1,1,1,1,0,1
"19096",1,1,0,1,1,0
"19097",0,1,0,0,0,1
"19098",0,1,1,0,0,1
"19099",0,1,1,0,1,0
"19100",1,1,1,1,0,1
"19101",1,1,0,1,0,1
"19102",1,1,0,0,1,0
"19103",0,1,1,1,0,1
"19104",1,0,0,1,1,1
"19105",1,1,1,0,1,0
"19106",0,1,1,1,0,0
"19107",1,1,1,1,1,1
"19108",0,1,0,0,0,0
"19109",0,1,1,0,1,1
"19110",1,1,1,0,0,0
"19111",1,0,0,0,1,1
"19112",0,1,0,0,0,1
"19113",1,0,1,1,1,1
"19114",0,1,0,1,1,1
"19115",0,0,0,0,1,1
"19116",1,1,0,1,1,1
"19117",0,1,0,1,1,1
"19118",1,1,1,1,0,1
"19119",1,1,1,0,1,1
"19120",1,1,0,1,0,1
"19121",1,1,1,1,1,1
"19122",1,1,1,1,1,1
"19123",1,0,1,0,1,1
"19124",1,1,1,1,1,1
"19125",0,1,1,0,1,0
"19126",1,1,1,1,1,1
"19127",0,1,1,0,0,0
"19128",1,0,1,1,1,1
"19129",1,1,0,1,0,1
"19130",1,1,1,0,1,1
"19131",1,1,1,0,0,1
"19132",1,1,1,0,1,0
"19133",0,1,0,0,0,1
"19134",0,1,1,1,0,1
"19135",1,1,0,0,1,0
"19136",1,1,0,0,1,0
"19137",0,1,1,0,0,1
"19138",0,0,0,0,0,0
"19139",0,1,0,0,1,0
"19140",0,0,1,1,0,1
"19141",1,1,0,0,1,0
"19142",1,1,0,0,1,1
"19143",0,1,0,0,0,0
"19144",1,1,0,0,1,1
"19145",1,1,1,0,1,0
"19146",1,0,1,1,0,1
"19147",0,1,0,0,0,1
"19148",1,1,1,1,0,1
"19149",0,0,1,1,1,1
"19150",1,1,1,1,0,1
"19151",0,1,0,1,1,1
"19152",1,1,1,1,0,1
"19153",0,1,0,1,1,0
"19154",1,1,1,1,0,0
"19155",1,1,1,1,0,1
"19156",1,0,1,1,0,1
"19157",1,1,1,0,1,0
"19158",0,1,0,1,1,0
"19159",0,1,1,0,1,1
"19160",1,1,1,0,1,1
"19161",1,1,0,1,1,1
"19162",0,1,0,0,1,1
"19163",0,1,1,1,1,1
"19164",0,0,0,1,1,1
"19165",1,1,1,1,1,0
"19166",0,1,1,1,1,1
"19167",1,1,1,1,0,1
"19168",1,1,1,0,0,1
"19169",0,0,0,1,1,0
"19170",1,1,0,1,1,0
"19171",0,1,0,0,0,0
"19172",0,0,1,0,0,0
"19173",1,1,1,1,0,0
"19174",1,1,0,1,0,1
"19175",0,1,1,1,0,1
"19176",1,0,0,0,1,0
"19177",1,1,0,1,0,1
"19178",0,1,0,1,0,0
"19179",0,0,0,1,0,1
"19180",1,0,0,0,0,1
"19181",0,1,0,0,1,0
"19182",0,0,0,0,1,0
"19183",1,1,1,1,1,1
"19184",1,1,1,0,1,1
"19185",1,1,1,1,1,1
"19186",1,1,1,1,0,0
"19187",0,1,1,0,1,1
"19188",0,1,0,1,0,1
"19189",0,1,1,0,0,0
"19190",1,1,1,1,1,1
"19191",1,1,1,1,0,1
"19192",1,1,1,1,0,1
"19193",1,0,0,0,0,0
"19194",0,1,1,0,1,0
"19195",0,0,1,0,1,1
"19196",0,0,1,1,1,0
"19197",0,1,0,1,0,1
"19198",1,1,1,1,0,0
"19199",0,1,1,0,1,1
"19200",0,1,0,1,0,1
"19201",0,1,0,0,1,1
"19202",0,0,0,0,0,1
"19203",1,1,0,1,0,1
"19204",0,1,0,1,1,0
"19205",1,1,0,1,0,1
"19206",1,1,1,0,0,1
"19207",0,1,1,0,1,0
"19208",0,1,0,0,0,0
"19209",1,1,1,1,0,0
"19210",1,1,1,1,0,1
"19211",1,1,1,0,0,1
"19212",1,1,0,1,1,0
"19213",0,0,1,0,0,1
"19214",1,1,0,0,1,0
"19215",0,1,1,1,0,1
"19216",0,1,0,0,0,1
"19217",1,1,0,0,0,1
"19218",1,0,0,0,1,1
"19219",1,1,1,0,1,0
"19220",1,1,1,1,1,1
"19221",0,1,1,0,0,1
"19222",1,1,1,1,0,1
"19223",0,0,0,0,1,1
"19224",0,0,0,0,1,1
"19225",0,1,1,1,0,0
"19226",0,1,0,1,0,1
"19227",0,1,0,0,1,1
"19228",1,1,0,0,1,1
"19229",0,1,0,1,1,1
"19230",1,1,0,1,1,1
"19231",1,1,1,1,1,1
"19232",1,1,0,0,1,1
"19233",1,1,1,1,0,1
"19234",1,1,0,0,0,0
"19235",1,1,1,1,0,1
"19236",1,1,1,1,1,1
"19237",1,1,0,1,0,1
"19238",1,1,1,1,1,1
"19239",0,1,1,1,0,1
"19240",0,1,1,1,0,0
"19241",0,0,0,0,0,0
"19242",0,1,0,1,0,0
"19243",1,1,0,0,1,1
"19244",1,0,1,0,1,1
"19245",1,1,1,1,0,0
"19246",0,1,0,1,1,1
"19247",1,0,1,1,1,1
"19248",1,0,0,1,0,1
"19249",1,1,0,1,0,0
"19250",0,1,0,1,0,1
"19251",1,1,1,1,1,0
"19252",0,1,0,1,0,1
"19253",0,1,1,0,0,0
"19254",1,1,0,1,1,1
"19255",1,0,1,0,1,1
"19256",0,1,0,1,1,1
"19257",0,1,1,0,1,1
"19258",0,1,1,0,1,1
"19259",0,1,1,1,0,1
"19260",1,1,0,0,1,0
"19261",1,1,1,1,1,0
"19262",1,0,1,1,1,1
"19263",1,1,1,1,1,0
"19264",0,1,0,1,0,0
"19265",1,1,1,0,0,1
"19266",0,1,0,0,1,1
"19267",1,1,1,1,1,1
"19268",1,1,0,0,1,0
"19269",1,1,0,1,0,1
"19270",0,1,1,1,0,1
"19271",0,1,0,1,0,1
"19272",1,1,1,1,0,1
"19273",1,1,1,1,0,1
"19274",0,1,0,1,1,0
"19275",0,0,1,0,0,0
"19276",0,1,0,0,1,1
"19277",1,1,0,1,0,1
"19278",1,1,1,1,1,1
"19279",1,1,0,0,1,1
"19280",1,1,1,0,0,1
"19281",0,0,0,0,0,0
"19282",0,0,1,0,1,1
"19283",1,1,0,0,0,1
"19284",0,1,1,0,1,1
"19285",0,1,0,1,0,0
"19286",0,0,1,1,1,0
"19287",1,1,0,1,1,1
"19288",0,0,0,1,0,0
"19289",1,1,0,1,0,0
"19290",1,1,0,0,1,0
"19291",1,1,0,1,1,1
"19292",0,1,1,1,1,0
"19293",1,1,1,0,0,0
"19294",0,1,0,0,1,1
"19295",1,1,1,0,0,1
"19296",1,1,0,0,1,1
"19297",1,1,1,0,1,1
"19298",1,0,0,1,0,0
"19299",1,1,0,1,1,1
"19300",0,1,0,1,1,1
"19301",0,1,0,1,0,1
"19302",1,1,0,1,1,1
"19303",0,1,0,1,1,0
"19304",1,1,1,1,1,1
"19305",1,1,1,1,1,0
"19306",0,1,1,0,1,0
"19307",0,1,0,0,1,1
"19308",0,0,1,1,1,1
"19309",1,1,0,1,0,1
"19310",1,1,1,1,0,0
"19311",0,1,1,1,0,1
"19312",1,1,1,1,1,1
"19313",1,0,0,1,1,1
"19314",1,1,0,0,1,0
"19315",1,1,1,0,0,1
"19316",0,1,1,0,1,0
"19317",1,1,1,0,0,1
"19318",0,1,0,1,1,1
"19319",0,0,1,1,1,1
"19320",0,1,1,1,1,0
"19321",1,0,1,1,1,0
"19322",1,1,0,0,0,1
"19323",1,1,1,0,1,1
"19324",1,1,1,1,0,1
"19325",0,1,1,0,0,1
"19326",1,1,0,1,1,1
"19327",1,0,0,1,0,0
"19328",1,0,0,1,1,1
"19329",0,1,1,0,1,1
"19330",1,0,1,0,0,1
"19331",0,1,0,1,0,1
"19332",0,1,0,0,1,1
"19333",1,1,1,1,0,1
"19334",1,0,1,0,1,1
"19335",1,1,0,0,1,1
"19336",0,1,0,1,1,1
"19337",0,1,0,1,0,1
"19338",1,1,1,1,1,1
"19339",1,1,0,0,1,1
"19340",1,1,1,0,0,1
"19341",1,1,0,0,1,1
"19342",1,1,1,1,1,1
"19343",1,1,1,1,1,1
"19344",0,1,1,1,1,1
"19345",1,1,0,1,1,0
"19346",1,1,0,1,0,1
"19347",1,1,1,0,1,1
"19348",1,1,1,1,1,1
"19349",0,0,1,0,0,1
"19350",0,1,0,0,1,1
"19351",0,1,0,0,1,1
"19352",1,1,0,0,1,1
"19353",0,0,0,0,0,1
"19354",0,0,1,0,0,1
"19355",0,0,1,1,1,1
"19356",0,0,1,0,0,0
"19357",0,0,0,1,1,0
"19358",0,1,0,1,0,1
"19359",1,1,0,1,1,1
"19360",0,0,0,0,1,1
"19361",1,1,1,1,0,1
"19362",1,1,1,1,0,1
"19363",1,1,0,1,0,1
"19364",0,0,0,0,0,1
"19365",0,1,0,1,0,1
"19366",0,0,1,0,1,0
"19367",0,1,0,1,0,1
"19368",1,1,0,0,1,0
"19369",1,1,1,1,1,0
"19370",0,1,0,0,1,0
"19371",0,1,0,0,0,1
"19372",1,1,0,1,0,1
"19373",0,1,0,1,0,1
"19374",1,1,0,1,0,1
"19375",1,0,1,0,0,0
"19376",1,1,0,0,0,1
"19377",0,0,1,0,0,1
"19378",0,1,0,1,0,1
"19379",1,0,0,0,1,0
"19380",0,1,0,0,0,1
"19381",1,1,1,1,0,1
"19382",0,1,1,1,0,0
"19383",1,1,0,1,1,1
"19384",0,1,1,0,0,1
"19385",0,0,0,0,1,1
"19386",0,0,1,0,0,0
"19387",1,1,0,1,0,0
"19388",1,1,0,0,1,1
"19389",0,1,0,1,1,1
"19390",1,1,0,0,0,0
"19391",1,0,0,0,0,1
"19392",1,0,0,1,0,1
"19393",0,1,0,0,1,0
"19394",0,1,1,1,0,1
"19395",0,1,0,1,1,1
"19396",0,0,1,0,1,0
"19397",1,1,1,1,0,1
"19398",1,0,1,1,0,1
"19399",0,1,0,1,0,0
"19400",1,0,1,1,0,1
"19401",0,0,0,1,1,1
"19402",1,1,1,0,1,0
"19403",0,1,1,1,1,1
"19404",0,0,0,0,0,0
"19405",0,1,1,1,0,1
"19406",1,1,1,0,1,1
"19407",0,1,0,1,0,0
"19408",1,1,0,0,1,1
"19409",0,1,1,0,0,1
"19410",1,1,0,1,1,1
"19411",1,1,1,1,1,1
"19412",1,1,1,1,1,1
"19413",1,1,1,1,1,1
"19414",1,1,1,1,0,1
"19415",1,1,0,1,1,1
"19416",0,1,0,1,1,1
"19417",0,1,1,1,0,1
"19418",0,1,0,1,1,1
"19419",1,1,1,1,1,1
"19420",1,1,1,1,0,1
"19421",1,1,0,0,1,1
"19422",0,1,0,1,0,1
"19423",1,1,0,1,1,1
"19424",0,1,1,0,0,0
"19425",1,1,0,0,1,0
"19426",1,1,1,1,0,1
"19427",0,1,1,0,0,0
"19428",1,1,1,1,0,1
"19429",0,0,1,0,0,0
"19430",0,1,0,1,1,1
"19431",1,0,1,1,1,1
"19432",1,1,1,1,1,1
"19433",1,1,1,0,1,1
"19434",0,0,0,0,0,1
"19435",1,1,1,1,0,1
"19436",1,1,1,0,1,1
"19437",0,0,0,0,0,1
"19438",1,0,0,0,0,0
"19439",1,0,0,1,0,1
"19440",1,1,0,1,1,0
"19441",1,1,1,0,1,1
"19442",1,1,1,1,1,0
"19443",0,1,0,1,1,1
"19444",1,1,0,1,1,0
"19445",0,1,0,1,0,1
"19446",1,1,0,0,1,1
"19447",1,1,1,1,1,1
"19448",0,1,1,1,1,1
"19449",0,0,1,0,1,0
"19450",0,1,0,1,0,1
"19451",0,1,0,1,1,1
"19452",0,1,0,1,0,0
"19453",0,1,1,1,1,1
"19454",1,1,1,1,1,0
"19455",1,1,1,0,1,1
"19456",1,1,1,1,0,0
"19457",1,1,0,1,0,1
"19458",1,1,1,0,0,1
"19459",1,1,0,1,1,0
"19460",1,0,1,0,1,0
"19461",0,1,0,0,0,1
"19462",1,1,1,1,1,1
"19463",1,0,0,0,1,0
"19464",1,1,1,1,0,1
"19465",1,0,1,1,1,1
"19466",1,1,0,1,0,1
"19467",1,0,1,0,1,1
"19468",0,1,0,1,0,0
"19469",1,1,1,0,0,1
"19470",1,1,1,1,0,1
"19471",0,1,1,1,0,1
"19472",1,1,0,1,1,1
"19473",1,0,0,1,1,1
"19474",1,1,1,1,0,0
"19475",1,1,0,1,1,1
"19476",0,1,0,1,0,1
"19477",0,0,0,0,1,0
"19478",1,1,1,0,0,0
"19479",1,1,1,1,1,0
"19480",0,1,0,1,0,1
"19481",1,1,0,1,0,1
"19482",0,1,1,0,1,1
"19483",1,1,0,1,1,1
"19484",0,0,0,0,1,1
"19485",0,0,1,0,0,1
"19486",1,0,0,0,1,1
"19487",0,0,0,0,1,0
"19488",1,1,0,0,1,0
"19489",1,1,1,1,1,1
"19490",0,1,0,1,0,0
"19491",1,1,1,1,0,1
"19492",1,1,0,1,1,0
"19493",0,1,1,1,0,1
"19494",1,1,1,0,1,1
"19495",0,1,0,0,0,0
"19496",1,1,1,1,1,1
"19497",1,1,0,1,0,1
"19498",1,1,1,1,1,1
"19499",1,1,1,0,1,1
"19500",0,1,0,0,1,1
"19501",1,1,1,1,1,1
"19502",1,1,0,1,1,1
"19503",1,1,0,0,1,1
"19504",0,1,1,1,1,1
"19505",1,1,0,1,0,1
"19506",0,1,0,1,0,1
"19507",0,1,1,0,0,1
"19508",0,0,0,1,0,1
"19509",0,1,1,1,0,0
"19510",1,1,0,1,1,1
"19511",0,0,1,1,0,0
"19512",0,0,0,0,1,0
"19513",1,1,0,1,1,1
"19514",0,0,1,1,0,1
"19515",1,1,0,1,1,1
"19516",1,0,0,1,1,1
"19517",1,1,0,1,0,1
"19518",1,1,1,1,1,1
"19519",1,1,1,1,0,1
"19520",1,1,1,1,1,0
"19521",1,1,1,1,0,1
"19522",1,1,0,1,1,0
"19523",0,1,1,0,0,1
"19524",1,1,0,0,1,1
"19525",0,1,0,0,1,0
"19526",1,1,1,1,0,1
"19527",0,0,0,0,0,1
"19528",1,0,0,1,1,1
"19529",1,0,1,0,1,1
"19530",1,1,1,1,0,1
"19531",1,1,0,0,1,0
"19532",1,0,0,1,0,1
"19533",1,0,0,0,1,1
"19534",1,1,0,0,1,0
"19535",1,1,0,1,1,1
"19536",1,1,1,1,0,1
"19537",1,1,0,1,1,0
"19538",0,1,1,0,0,0
"19539",0,1,0,1,1,1
"19540",0,1,1,0,1,0
"19541",1,1,1,1,1,1
"19542",0,0,1,0,1,1
"19543",0,1,1,0,0,1
"19544",1,1,1,1,0,1
"19545",1,1,0,0,1,0
"19546",0,1,1,1,1,1
"19547",1,1,0,1,1,1
"19548",1,1,1,0,0,0
"19549",1,1,1,1,1,1
"19550",0,0,1,0,1,0
"19551",1,0,0,0,1,0
"19552",1,1,0,1,1,1
"19553",1,1,0,1,0,1
"19554",0,1,1,1,0,1
"19555",0,1,0,1,1,1
"19556",0,1,1,0,0,1
"19557",0,1,0,1,1,0
"19558",0,1,0,1,1,1
"19559",1,1,0,1,0,0
"19560",1,0,1,0,1,0
"19561",1,0,1,1,0,1
"19562",0,1,0,1,1,1
"19563",0,1,1,0,1,0
"19564",1,1,1,0,0,1
"19565",1,1,1,1,0,1
"19566",1,0,1,1,1,1
"19567",1,1,1,0,1,0
"19568",0,1,0,1,0,0
"19569",0,1,1,1,1,0
"19570",1,1,1,0,0,1
"19571",0,0,0,1,0,1
"19572",1,1,1,1,1,1
"19573",0,1,1,1,0,1
"19574",0,1,0,0,1,1
"19575",0,0,0,0,1,1
"19576",1,0,0,1,0,1
"19577",1,1,0,1,0,1
"19578",0,1,0,0,1,1
"19579",0,1,0,0,1,1
"19580",1,1,1,1,1,1
"19581",0,1,0,1,0,1
"19582",1,1,0,1,0,0
"19583",1,1,0,0,0,1
"19584",1,1,1,1,0,1
"19585",0,0,1,0,1,0
"19586",1,1,1,1,1,1
