"","V7221","V7202","V7206","V7215"
"5615",1,1,0,1
"5616",1,1,1,1
"5617",0,1,0,0
"5618",1,1,0,1
"5619",0,1,0,1
"5620",1,1,1,1
"5621",1,1,1,0
"5622",1,1,0,0
"5623",0,1,0,1
"5624",1,1,1,0
"5625",1,1,1,1
"5626",0,1,1,0
"5627",1,1,0,0
"5628",0,1,0,0
"5629",1,1,1,0
"5630",0,1,1,0
"5631",0,1,1,0
"5632",0,1,1,0
"5633",0,1,0,0
"5634",1,1,1,0
"5635",1,1,1,0
"5636",0,1,0,1
"5637",1,1,0,1
"5638",1,1,1,1
"5639",1,1,1,1
"5640",1,1,1,0
"5641",1,0,0,0
"5642",1,1,1,1
"5643",1,1,1,1
"5644",0,1,1,0
"5645",0,1,1,0
"5646",0,1,0,0
"5647",1,1,0,1
"5648",0,1,1,0
"5649",1,1,1,0
"5650",1,1,1,0
"5651",1,1,1,1
"5652",1,1,1,0
"5653",0,1,0,0
"5654",1,1,1,1
"5655",0,1,0,1
"5656",0,1,1,1
"5657",1,1,0,1
"5658",1,1,0,1
"5659",0,1,0,0
"5660",1,1,1,1
"5661",1,1,0,1
"5662",0,1,0,0
"5663",0,1,1,0
"5664",0,0,0,0
"5665",1,1,1,1
"5666",0,1,0,0
"5667",1,1,1,1
"5668",0,1,0,1
"5669",1,1,1,1
"5670",1,1,1,1
"5671",1,1,0,1
"5672",0,1,1,1
"5673",1,1,1,0
"5674",1,1,1,1
"5675",1,1,1,0
"5676",0,1,0,1
"5677",1,1,1,1
"5678",1,1,1,0
"5679",0,1,1,1
"5680",1,0,0,1
"5681",1,1,1,0
"5682",1,1,1,0
"5683",1,1,1,0
"5684",1,1,0,1
"5685",1,1,1,0
"5686",0,1,1,0
"5687",1,1,1,1
"5688",0,1,0,1
"5689",0,1,1,0
"5690",1,1,1,0
"5691",1,1,0,0
"5692",0,1,0,1
"5693",0,0,0,1
"5694",0,1,0,1
"5695",1,1,1,1
"5696",0,1,1,1
"5697",1,1,1,1
"5698",1,1,1,1
"5699",1,1,0,0
"5700",0,1,1,1
"5701",1,1,1,1
"5702",1,1,0,1
"5703",0,1,0,0
"5704",1,1,1,1
"5705",1,1,1,1
"5706",1,1,1,1
"5707",0,1,1,1
"5708",1,1,0,1
"5709",1,1,1,1
"5710",1,1,1,1
"5711",0,1,0,1
"5712",0,1,1,0
"5713",1,1,1,1
"5714",1,1,1,0
"5715",1,1,1,0
"5716",1,1,0,1
"5717",0,1,1,1
"5718",1,1,0,1
"5719",1,1,1,1
"5720",0,1,0,0
"5721",0,1,1,1
"5722",1,1,1,1
"5723",1,1,1,0
"5724",1,1,1,0
"5725",0,1,1,1
"5726",0,1,1,0
"5727",1,1,1,0
"5728",0,1,1,1
"5729",0,0,0,0
"5730",1,1,1,1
"5731",1,1,1,1
"5732",1,1,1,1
"5733",1,1,1,1
"5734",0,1,1,1
"5735",0,1,1,1
"5736",1,1,1,1
"5737",0,1,1,0
"5738",0,1,1,1
"5739",0,1,0,0
"5740",0,1,0,0
"5741",1,1,0,1
"5742",1,1,1,1
"5743",1,1,1,1
"5744",0,1,0,0
"5745",1,1,1,1
"5746",1,1,1,0
"5747",1,1,1,1
"5748",1,1,1,0
"5749",1,1,1,1
"5750",1,1,1,0
"5751",0,1,1,1
"5752",0,1,0,1
"5753",1,1,1,0
"5754",1,1,1,0
"5755",0,1,1,0
"5756",0,0,0,0
"5757",1,1,1,1
"5758",1,0,1,1
"5759",1,1,1,1
"5760",1,1,0,1
"5761",1,1,1,1
"5762",0,1,1,1
"5763",1,1,1,0
"5764",0,1,1,1
"5765",0,1,0,1
"5766",1,1,1,1
"5767",0,1,1,1
"5768",0,1,1,0
"5769",1,1,1,1
"5770",0,1,1,0
"5771",1,1,1,1
"5772",1,1,1,1
"5773",1,1,0,0
"5774",1,1,1,1
"5775",1,1,1,1
"5776",1,1,1,1
"5777",0,1,0,0
"5778",1,1,1,1
"5779",1,1,1,1
"5780",0,1,0,1
"5781",0,1,1,1
"5782",1,1,1,0
"5783",1,1,0,0
"5784",0,1,1,1
"5785",1,1,1,1
"5786",0,1,1,1
"5787",1,1,1,1
"5788",1,1,1,1
"5789",1,1,1,1
"5790",0,1,1,0
"5791",1,1,1,1
"5792",0,1,1,0
"5793",1,1,1,0
"5794",0,0,0,0
"5795",1,1,1,0
"5796",1,1,0,0
"5797",0,1,1,1
"5798",1,1,1,0
"5799",0,1,0,0
"5800",1,1,1,1
"5801",1,1,1,0
"5802",0,1,0,0
"5803",0,1,1,0
"5804",1,1,1,0
"5805",1,1,1,1
"5806",0,1,1,1
"5807",0,1,1,1
"5808",1,1,1,1
"5809",0,1,0,1
"5810",0,1,0,0
"5811",1,1,1,1
"5812",1,1,1,1
"5813",0,0,1,1
"5814",1,1,1,1
"5815",0,0,1,0
"5816",0,1,1,1
"5817",1,1,1,1
"5818",0,1,1,0
"5819",1,1,1,1
"5820",0,1,1,1
"5821",1,1,1,1
"5822",1,1,1,1
"5823",1,1,1,1
"5824",0,1,1,1
"5825",1,1,1,1
"5826",0,1,1,0
"5827",0,1,0,1
"5828",1,1,1,0
"5829",0,0,1,0
"5830",1,1,1,0
"5831",1,1,1,1
"5832",1,1,1,1
"5833",0,1,1,0
"5834",0,1,1,1
"5835",0,1,1,0
"5836",1,1,1,0
"5837",1,1,0,1
"5838",1,1,1,1
"5839",1,1,1,1
"5840",1,1,1,0
"5841",0,1,0,1
"5842",1,1,1,1
"5843",0,1,0,0
"5844",1,1,1,0
"5845",1,1,1,0
"5846",0,1,1,0
"5847",0,1,0,0
"5848",0,1,1,1
"5849",1,1,1,0
"5850",0,1,1,0
"5851",1,1,1,1
"5852",0,1,1,0
"5853",1,1,1,1
"5854",0,1,1,1
"5855",1,1,1,1
"5856",1,1,1,1
"5857",0,1,1,0
"5858",1,1,0,0
"5859",1,1,1,0
"5860",0,1,1,0
"5861",0,1,0,1
"5862",0,1,1,1
"5863",1,1,0,1
"5864",1,1,1,0
"5865",1,1,1,1
"5866",1,1,1,1
"5867",1,1,1,1
"5868",1,1,1,0
"5869",0,1,1,1
"5870",1,1,1,1
"5871",1,1,1,0
"5872",0,1,1,0
"5873",0,1,1,0
"5874",1,1,1,1
"5875",1,1,1,0
"5876",0,1,1,0
"5877",0,0,0,0
"5878",0,1,0,1
"5879",1,1,0,0
"5880",0,1,1,1
"5881",0,1,1,1
"5882",1,1,1,1
"5883",1,1,1,1
"5884",1,1,1,1
"5885",1,0,0,0
"5886",0,0,0,0
"5887",0,1,1,0
"5888",1,1,1,1
"5889",0,1,1,1
"5890",1,1,1,1
"5891",1,1,1,1
"5892",1,1,0,1
"5893",1,1,1,1
"5894",1,1,1,0
"5895",1,1,1,0
"5896",0,1,0,1
"5897",1,1,1,0
"5898",1,1,1,0
"5899",1,1,1,1
"5900",1,1,1,1
"5901",0,1,0,1
"5902",0,1,1,0
"5903",1,1,1,1
"5904",1,1,0,1
"5905",1,1,1,0
"5906",0,1,1,1
"5907",1,1,1,0
"5908",0,1,1,1
"5909",1,1,1,0
"5910",0,1,1,0
"5911",0,1,1,1
"5912",1,1,1,0
"5913",0,1,1,1
"5914",0,0,0,0
"5915",1,1,1,0
"5916",0,1,1,1
"5917",0,1,1,0
"5918",0,1,1,1
"5919",1,1,1,0
"5920",0,1,1,0
"5921",0,1,1,1
"5922",1,1,1,1
"5923",0,1,1,0
"5924",0,1,1,0
"5925",0,1,0,0
"5926",0,1,1,0
"5927",1,1,1,1
"5928",1,1,1,1
"5929",0,1,0,0
"5930",1,1,1,0
"5931",0,0,1,1
"5932",0,1,1,1
"5933",0,1,1,1
"5934",1,1,1,1
"5935",1,1,1,1
"5936",0,1,1,1
"5937",1,1,1,1
"5938",1,1,1,1
"5939",1,1,0,1
"5940",1,1,1,1
"5941",1,1,1,1
"5942",1,1,0,1
"5943",1,1,1,1
"5944",1,1,1,0
"5945",1,1,1,1
"5946",1,1,0,1
"5947",1,1,1,1
"5948",1,1,1,0
"5949",1,1,0,1
"5950",0,1,1,0
"5951",1,1,1,1
"5952",1,1,1,1
"5953",1,1,1,0
"5954",0,1,1,0
"5955",1,1,1,0
"5956",0,1,1,0
"5957",0,1,0,1
"5958",0,1,1,0
"5959",1,1,1,1
"5960",1,1,1,1
"5961",1,1,1,0
"5962",0,1,1,0
"5963",0,1,1,0
"5964",1,1,1,0
"5965",0,1,1,1
"5966",0,1,1,1
"5967",1,1,1,0
"5968",0,1,1,0
"5969",1,1,0,1
"5970",0,1,1,0
"5971",1,1,1,0
"5972",0,1,1,1
"5973",0,1,0,0
"5974",0,1,0,1
"5975",1,1,1,1
"5976",1,1,1,1
"5977",1,1,1,0
"5978",0,1,0,0
"5979",1,1,1,0
"5980",0,1,0,1
"5981",0,1,1,1
"5982",1,1,1,1
"5983",0,1,0,0
"5984",0,1,0,0
"5985",0,1,1,1
"5986",0,0,1,0
"5987",0,1,1,1
"5988",1,1,1,0
"5989",0,1,1,1
"5990",1,1,1,1
"5991",0,0,0,0
"5992",0,1,1,1
"5993",0,1,1,1
"5994",1,1,1,1
"5995",1,1,1,0
"5996",0,1,1,0
"5997",1,1,1,0
"5998",0,1,1,1
"5999",0,1,1,1
"6000",1,1,1,1
"6001",0,1,1,1
"6002",1,1,1,1
"6003",0,1,1,1
"6004",0,1,0,1
"6005",1,1,1,1
"6006",1,1,0,0
"6007",1,1,1,1
"6008",1,1,1,1
"6009",0,1,0,0
"6010",1,1,1,0
"6011",1,1,0,0
"6012",1,1,0,1
"6013",0,1,1,0
"6014",1,1,1,0
"6015",0,1,1,0
"6016",0,1,1,1
"6017",0,1,0,0
"6018",1,1,1,1
"6019",0,1,1,1
"6020",1,1,0,0
"6021",1,1,0,1
"6022",1,1,1,1
"6023",1,1,1,0
"6024",0,0,0,0
"6025",0,1,1,0
"6026",1,1,1,0
"6027",1,1,1,1
"6028",1,1,1,1
"6029",1,1,1,1
"6030",0,1,1,1
"6031",1,0,0,0
"6032",1,1,0,0
"6033",1,1,1,1
"6034",0,1,1,1
"6035",1,1,1,1
"6036",0,1,0,0
"6037",0,1,1,0
"6038",0,1,0,1
"6039",0,1,0,1
"6040",1,1,1,1
"6041",1,1,1,0
"6042",1,1,0,1
"6043",1,1,0,0
"6044",1,1,1,1
"6045",0,1,1,0
"6046",1,1,0,1
"6047",0,0,0,0
"6048",0,1,1,1
"6049",0,1,1,1
"6050",1,1,1,1
"6051",1,1,0,0
"6052",1,1,1,0
"6053",1,1,0,0
"6054",0,1,1,1
"6055",1,1,1,0
"6056",1,1,1,1
"6057",0,1,1,1
"6058",1,1,1,0
"6059",0,1,1,1
"6060",1,1,0,1
"6061",1,1,1,1
"6062",1,1,1,1
"6063",1,1,1,1
"6064",1,1,1,1
"6065",1,1,1,1
"6066",0,1,1,0
"6067",1,1,1,1
"6068",1,1,1,1
"6069",1,1,1,1
"6070",1,1,1,1
"6071",1,1,1,1
"6072",1,1,1,1
"6073",1,1,1,0
"6074",1,1,1,1
"6075",0,1,1,1
"6076",0,1,1,1
"6077",0,1,1,0
"6078",0,1,1,1
"6079",1,1,1,0
"6080",1,1,1,1
"6081",1,1,1,1
"6082",0,1,1,1
"6083",1,1,1,0
"6084",1,1,1,1
"6085",1,1,0,0
"6086",1,1,0,0
"6087",1,1,0,1
"6088",0,1,0,1
"6089",0,1,1,1
"6090",1,1,1,1
"6091",1,1,1,1
"6092",0,1,1,0
"6093",1,1,1,1
"6094",0,1,0,0
"6095",1,1,1,0
"6096",0,1,1,0
"6097",1,1,1,1
"6098",1,1,1,1
"6099",1,1,1,1
"6100",1,1,1,1
"6101",1,1,1,1
"6102",1,1,1,0
"6103",0,1,1,1
"6104",1,1,1,1
"6105",0,1,1,1
"6106",1,1,1,1
"6107",0,1,0,1
"6108",1,1,0,0
"6109",1,1,1,1
"6110",0,1,1,1
"6111",1,1,1,1
"6112",0,1,0,0
"6113",1,1,1,0
"6114",0,1,1,1
"6115",1,1,1,1
"6116",1,1,1,0
"6117",0,1,1,1
"6118",1,1,0,1
"6119",1,1,1,1
"6120",1,1,1,1
"6121",0,1,0,1
"6122",0,0,1,0
"6123",0,1,1,1
"6124",1,1,1,1
"6125",1,1,1,0
"6126",1,1,0,0
"6127",1,1,1,1
"6128",0,1,1,0
"6129",1,1,1,1
"6130",0,1,1,0
"6131",1,1,1,1
"6132",1,0,0,1
"6133",1,1,1,0
"6134",1,1,1,1
"6135",1,1,1,1
"6136",0,1,1,0
"6137",0,1,1,0
"6138",1,1,1,1
"6139",1,1,1,1
"6140",1,1,1,0
"6141",1,0,0,0
"6142",0,1,1,1
"6143",1,0,0,1
"6144",1,1,1,1
"6145",1,0,0,1
"6146",1,1,1,0
"6147",1,1,1,0
"6148",1,1,1,1
"6149",0,1,1,1
"6150",1,1,1,0
"6151",1,1,1,1
"6152",1,1,1,1
"6153",1,1,1,0
"6154",1,1,0,1
"6155",1,1,1,1
"6156",0,1,1,1
"6157",1,1,0,1
"6158",1,1,1,0
"6159",1,1,1,0
"6160",1,1,1,1
"6161",0,1,0,1
"6162",0,1,1,0
"6163",1,1,1,0
"6164",0,0,0,0
"6165",1,1,1,1
"6166",1,1,1,1
"6167",1,1,0,1
"6168",0,1,1,0
"6169",0,1,1,1
"6170",0,1,1,0
"6171",0,0,0,0
"6172",0,1,1,0
"6173",1,1,1,0
"6174",0,1,1,1
"6175",1,1,0,1
"6176",0,1,0,0
"6177",0,1,1,1
"6178",1,1,1,0
"6179",1,1,1,0
"6180",0,1,1,1
"6181",1,1,1,1
"6182",0,1,0,1
"6183",1,1,1,0
"6184",1,1,1,1
"6185",0,1,0,1
"6186",1,1,1,1
"6187",0,0,0,0
"6188",1,1,1,1
"6189",1,1,1,1
"6190",1,1,1,1
"6191",1,1,1,1
"6192",1,1,1,0
"6193",1,1,1,1
"6194",1,1,1,0
"6195",1,1,0,0
"6196",1,1,1,1
"6197",0,1,0,0
"6198",1,1,1,0
"6199",1,1,1,0
"6200",1,1,1,1
"6201",0,1,1,1
"6202",1,1,1,0
"6203",0,1,1,0
"6204",1,1,1,1
"6205",0,1,1,1
"6206",1,1,1,0
"6207",0,1,1,0
"6208",1,1,1,0
"6209",1,0,1,1
"6210",1,1,1,1
"6211",1,1,1,1
"6212",0,1,1,0
"6213",0,1,1,0
"6214",1,1,1,0
"6215",0,1,1,0
"6216",1,1,1,1
"6217",0,1,1,0
"6218",0,1,0,1
"6219",1,1,1,0
"6220",1,1,0,1
"6221",1,1,1,0
"6222",0,1,1,1
"6223",1,1,1,1
"6224",1,1,1,1
"6225",0,1,0,0
"6226",0,0,0,0
"6227",0,1,0,1
"6228",0,1,1,0
"6229",1,1,1,1
"6230",0,1,0,0
"6231",1,1,1,1
"6232",1,1,1,1
"6233",1,1,1,0
"6234",1,1,1,0
"6235",0,1,1,1
"6236",1,1,0,0
"6237",1,1,0,1
"6238",1,1,1,1
"6239",0,1,0,0
"6240",0,1,1,1
"6241",1,0,1,0
"6242",1,1,1,1
"6243",1,1,1,1
"6244",1,1,1,1
"6245",0,1,1,1
"6246",0,0,0,0
"6247",1,1,1,1
"6248",0,1,1,0
"6249",0,1,1,1
"6250",1,1,1,1
"6251",0,1,1,1
"6252",1,1,1,0
"6253",1,1,0,1
"6254",0,1,1,0
"6255",0,1,1,0
"6256",1,1,0,1
"6257",1,1,0,1
"6258",1,1,1,1
"6259",0,1,1,0
"6260",1,1,1,1
"6261",1,1,1,1
"6262",0,1,1,1
"6263",1,1,0,0
"6264",0,1,1,0
"6265",1,1,1,1
"6266",0,1,1,1
"6267",0,1,0,1
"6268",1,1,0,0
"6269",1,1,0,0
"6270",0,1,0,1
"6271",0,1,1,1
"6272",1,1,1,1
"6273",0,1,0,1
"6274",1,1,1,1
"6275",1,1,1,1
"6276",1,1,0,0
"6277",0,1,0,1
"6278",0,1,1,1
"6279",0,1,1,1
"6280",1,1,1,1
"6281",1,1,0,1
"6282",0,1,1,0
"6283",0,1,1,1
"6284",1,1,1,1
"6285",1,1,1,1
"6286",1,1,1,1
"6287",0,1,0,1
"6288",1,1,1,0
"6289",1,1,1,0
"6290",1,1,0,1
"6291",1,1,1,0
"6292",1,1,1,0
"6293",0,1,1,0
"6294",0,1,1,1
"6295",1,1,1,0
"6296",1,1,1,1
"6297",1,1,1,1
"6298",0,1,1,0
"6299",0,0,0,0
"6300",1,1,1,1
"6301",1,1,0,0
"6302",0,1,0,1
"6303",1,1,1,1
"6304",0,1,0,0
"6305",1,1,1,0
"6306",0,0,1,0
"6307",1,1,1,1
"6308",1,1,1,0
"6309",0,1,0,1
"6310",1,1,0,0
"6311",1,1,1,1
"6312",1,1,0,1
"6313",0,1,0,1
"6314",1,1,0,0
"6315",0,1,1,0
"6316",1,1,1,0
"6317",1,1,0,0
"6318",1,0,0,0
"6319",1,1,1,1
"6320",1,1,1,1
"6321",1,1,1,0
"6322",0,1,1,0
"6323",0,1,0,1
"6324",0,1,0,1
"6325",1,0,0,1
"6326",1,1,1,0
"6327",1,1,1,1
"6328",1,1,1,1
"6329",1,0,0,0
"6330",0,1,1,0
"6331",0,1,0,0
"6332",1,1,1,0
"6333",1,1,1,0
"6334",0,1,1,0
"6335",1,1,1,1
"6336",0,1,1,1
"6337",1,1,1,1
"6338",0,1,1,1
"6339",1,1,0,0
"6340",1,1,1,1
"6341",1,1,1,1
"6342",1,1,0,1
"6343",0,1,1,0
"6344",1,1,1,1
"6345",1,1,0,1
"6346",0,1,0,1
"6347",1,1,1,0
"6348",0,0,0,0
"6349",0,1,1,1
"6350",1,1,0,1
"6351",0,1,0,0
"6352",1,1,1,0
"6353",1,1,1,1
"6354",1,1,1,1
"6355",1,1,1,1
"6356",1,1,1,1
"6357",0,1,0,0
"6358",0,1,1,0
"6359",1,1,1,1
"6360",0,1,1,0
"6361",1,1,1,1
"6362",1,1,1,1
"6363",0,1,1,0
"6364",0,1,0,1
"6365",0,1,0,0
"6366",0,1,1,0
"6367",1,1,1,1
"6368",1,1,1,0
"6369",1,1,1,1
"6370",1,1,1,1
"6371",1,1,1,1
"6372",0,1,1,1
"6373",1,1,1,0
"6374",1,1,0,0
"6375",1,1,1,0
"6376",1,1,1,1
"6377",1,1,1,1
"6378",1,1,1,1
"6379",0,1,0,0
"6380",1,1,1,1
"6381",1,1,0,0
"6382",1,1,1,0
"6383",1,1,1,1
"6384",1,1,0,1
"6385",0,1,1,0
"6386",0,1,1,1
"6387",0,1,1,0
"6388",0,1,1,1
"6389",1,1,1,1
"6390",1,1,1,0
"6391",1,1,1,0
"6392",0,1,1,0
"6393",1,1,1,1
"6394",1,1,1,1
"6395",0,1,0,0
"6396",1,1,1,1
"6397",1,1,1,1
"6398",1,1,1,0
"6399",0,1,0,0
"6400",1,1,1,0
"6401",1,1,1,0
"6402",0,1,1,0
"6403",1,1,1,0
"6404",1,1,1,0
"6405",0,1,0,0
"6406",1,1,1,1
"6407",1,1,0,0
"6408",1,1,1,0
"6409",1,1,1,0
"6410",1,1,1,0
"6411",1,1,1,1
"6412",1,1,1,1
"6413",1,1,1,0
"6414",1,1,1,1
"6415",0,1,0,1
"6416",1,1,1,0
"6417",0,0,0,0
"6418",1,1,1,1
"6419",0,1,1,1
"6420",1,1,1,1
"6421",1,1,1,1
"6422",1,1,1,1
"6423",1,1,1,0
"6424",0,1,0,1
"6425",1,1,1,1
"6426",1,1,0,1
"6427",0,1,1,0
"6428",0,1,0,0
"6429",1,1,1,1
"6430",0,1,0,1
"6431",0,1,1,0
"6432",1,1,0,0
"6433",1,1,1,1
"6434",1,1,1,1
"6435",1,1,1,0
"6436",1,1,1,1
"6437",0,1,1,1
"6438",1,1,1,1
"6439",1,1,1,0
"6440",1,1,1,0
"6441",1,0,0,0
"6442",1,1,0,0
"6443",0,1,0,1
"6444",0,1,1,1
"6445",1,1,1,1
"6446",0,1,0,1
"6447",0,1,1,0
"6448",1,1,1,1
"6449",1,1,1,1
"6450",0,1,1,0
"6451",0,1,1,0
"6452",0,1,1,1
"6453",0,1,0,1
"6454",0,1,1,1
"6455",1,0,0,1
"6456",1,1,1,0
"6457",1,1,1,1
"6458",0,0,0,0
"6459",1,1,1,1
"6460",0,1,1,0
"6461",0,1,1,0
"6462",0,1,1,0
"6463",0,1,1,1
"6464",1,1,1,0
"6465",1,0,1,1
"6466",1,1,1,0
"6467",0,1,1,0
"6468",1,1,1,1
"6469",1,1,1,0
"6470",1,1,1,1
"6471",1,1,1,1
"6472",1,1,1,1
"6473",0,1,1,1
"6474",1,1,1,0
"6475",1,1,1,0
"6476",0,1,1,0
"6477",0,1,1,0
"6478",1,1,1,1
"6479",1,1,1,0
"6480",1,0,0,0
"6481",0,1,1,0
"6482",1,1,1,1
"6483",0,1,1,0
"6484",1,1,1,1
"6485",1,1,1,1
"6486",1,1,1,1
"6487",1,1,1,1
"6488",0,1,1,1
"6489",1,1,1,0
"6490",1,1,1,1
"6491",0,1,0,0
"6492",0,1,1,0
"6493",0,0,1,1
"6494",0,0,0,0
"6495",0,1,0,0
"6496",1,0,0,1
"6497",0,1,1,1
"6498",1,1,1,1
"6499",1,1,1,0
"6500",1,1,0,1
"6501",1,1,1,1
"6502",0,1,1,1
"6503",1,1,1,1
"6504",0,1,1,1
"6505",1,1,0,0
"6506",0,1,1,0
"6507",1,1,0,0
"6508",1,1,1,1
"6509",1,1,1,0
"6510",0,1,0,1
"6511",0,1,0,0
"6512",0,1,1,1
"6513",0,1,1,0
"6514",1,1,0,1
"6515",1,1,1,0
"6516",0,1,1,1
"6517",0,1,1,1
"6518",1,1,1,1
"6519",1,1,1,1
"6520",1,1,1,1
"6521",0,1,0,1
"6522",0,1,1,1
"6523",1,1,0,0
"6524",0,1,1,0
"6525",0,1,1,0
"6526",0,1,0,1
"6527",1,1,1,1
"6528",1,1,1,1
"6529",1,1,0,1
"6530",1,1,1,0
"6531",0,1,0,0
"6532",0,1,0,0
"6533",1,1,1,1
"6534",1,1,0,1
"6535",0,1,1,1
"6536",0,1,1,1
"6537",0,1,1,0
"6538",0,1,1,0
"6539",0,1,1,0
"6540",1,1,1,1
"6541",0,1,1,1
"6542",1,1,1,0
"6543",0,1,1,1
"6544",0,1,1,1
"6545",1,1,1,0
"6546",1,1,1,0
"6547",1,1,0,0
"6548",0,1,1,1
"6549",0,1,1,0
"6550",0,1,1,1
"6551",0,1,1,1
"6552",0,1,0,0
"6553",1,1,1,0
"6554",0,1,1,0
"6555",1,1,1,0
"6556",1,1,1,1
"6557",0,0,0,0
"6558",1,1,1,0
"6559",1,1,1,1
"6560",0,1,1,0
"6561",1,1,1,1
"6562",1,1,1,1
"6563",1,1,1,0
"6564",0,1,1,1
"6565",1,1,0,1
"6566",1,1,1,0
"6567",1,1,1,1
"6568",0,0,1,0
"6569",0,1,1,1
"6570",0,1,1,0
"6571",0,1,1,0
"6572",0,1,0,1
"6573",0,1,1,0
"6574",1,1,0,1
"6575",1,1,1,1
"6576",1,1,0,1
"6577",1,1,1,1
"6578",1,1,1,1
"6579",1,1,1,0
"6580",1,1,1,1
"6581",0,1,1,1
"6582",1,1,1,1
"6583",1,1,1,1
"6584",0,1,1,0
"6585",0,1,1,1
"6586",1,1,1,1
"6587",0,1,1,0
"6588",1,1,0,0
"6589",0,1,1,0
"6590",1,1,0,0
"6591",0,1,0,1
"6592",1,1,1,1
"6593",0,1,1,1
"6594",0,1,1,1
"6595",1,1,1,0
"6596",1,1,0,1
"6597",0,0,0,0
"6598",0,1,1,0
"6599",1,1,1,1
"6600",0,1,1,1
"6601",1,1,0,1
"6602",0,1,1,0
"6603",1,1,1,1
"6604",1,1,0,0
"6605",1,1,1,0
"6606",0,1,0,1
"6607",1,1,1,1
"6608",1,0,1,1
"6609",1,0,0,1
"6610",1,1,1,1
"6611",0,1,1,0
"6612",0,1,1,0
"6613",1,1,1,1
"6614",1,1,0,1
"6615",1,1,1,0
"6616",0,1,1,0
"6617",1,1,1,0
"6618",0,1,1,0
"6619",0,1,1,0
"6620",1,1,0,1
"6621",1,1,0,1
"6622",1,1,1,0
"6623",1,1,1,1
"6624",1,1,1,1
"6625",0,1,1,1
"6626",1,1,1,1
"6627",1,1,1,1
"6628",0,1,1,1
"6629",0,1,0,1
"6630",1,1,1,1
"6631",1,1,1,1
"6632",1,1,1,0
"6633",0,1,0,0
"6634",0,1,0,1
"6635",1,1,1,0
"6636",1,1,1,1
"6637",0,0,0,0
"6638",0,1,1,0
"6639",1,1,1,1
"6640",1,1,1,0
"6641",0,1,1,0
"6642",0,1,0,1
"6643",1,1,1,1
"6644",0,1,1,0
"6645",1,1,0,0
"6646",0,1,1,1
"6647",0,0,1,0
"6648",1,1,1,0
"6649",0,0,0,0
"6650",0,1,1,0
"6651",1,1,1,1
"6652",0,1,1,0
"6653",1,1,1,1
"6654",1,1,1,0
"6655",1,1,1,0
"6656",0,1,1,0
"6657",0,1,1,1
"6658",1,1,1,1
"6659",1,1,1,1
"6660",1,1,1,1
"6661",1,1,1,1
"6662",1,1,1,0
"6663",1,1,0,0
"6664",1,1,1,1
"6665",0,1,1,0
"6666",1,1,1,1
"6667",1,1,1,1
"6668",0,1,1,0
"6669",0,1,1,0
"6670",1,1,1,1
"6671",1,1,1,1
"6672",1,1,0,0
"6673",0,1,1,1
"6674",0,1,1,1
"6675",1,0,0,1
"6676",0,1,1,1
"6677",1,1,1,0
"6678",1,1,1,1
"6679",1,1,1,1
"6680",1,1,1,1
"6681",1,1,1,0
"6682",1,1,1,0
"6683",0,1,1,0
"6684",0,1,0,0
"6685",0,1,1,0
"6686",1,1,1,1
"6687",1,1,1,0
"6688",1,1,1,1
"6689",1,1,1,1
"6690",1,1,1,0
"6691",0,1,1,1
"6692",1,1,1,0
"6693",1,1,1,1
"6694",1,1,1,1
"6695",1,1,1,1
"6696",1,1,1,0
"6697",1,1,1,0
"6698",0,1,1,1
"6699",0,1,1,1
"6700",0,1,1,0
"6701",1,1,0,1
"6702",0,0,0,0
"6703",0,1,1,0
"6704",0,1,1,1
"6705",0,1,1,1
"6706",1,1,1,0
"6707",0,1,1,1
"6708",1,1,1,0
"6709",1,1,1,0
"6710",1,1,0,0
"6711",0,1,0,1
"6712",1,1,1,0
"6713",0,1,1,0
"6714",1,1,1,0
"6715",1,1,1,1
"6716",1,1,1,0
"6717",1,1,1,1
"6718",0,1,1,0
"6719",1,1,1,1
"6720",0,1,1,1
"6721",1,1,1,0
"6722",1,1,1,1
"6723",0,1,1,0
"6724",1,1,1,1
"6725",1,1,1,1
"6726",1,1,1,1
"6727",1,1,1,0
"6728",0,1,1,0
"6729",1,1,1,1
"6730",1,1,1,1
"6731",0,1,0,0
"6732",0,1,1,0
"6733",1,1,1,1
"6734",0,1,1,1
"6735",1,1,1,1
"6736",0,1,1,1
"6737",0,1,1,1
"6738",0,1,1,0
"6739",1,1,0,0
"6740",1,1,0,1
"6741",1,1,1,1
"6742",0,1,1,0
"6743",1,1,1,1
"6744",0,1,1,0
"6745",0,1,1,0
"6746",1,1,1,1
"6747",1,1,1,1
"6748",1,1,1,1
"6749",0,1,0,0
"6750",0,1,1,1
"6751",1,1,0,1
"6752",1,1,1,1
"6753",0,0,0,0
"6754",0,1,1,1
"6755",0,1,1,0
"6756",0,1,0,1
"6757",1,1,1,0
"6758",1,1,1,1
"6759",0,1,1,1
"6760",1,1,1,0
"6761",1,1,1,0
"6762",1,1,0,1
"6763",0,1,0,1
"6764",0,1,1,1
"6765",1,1,1,0
"6766",0,1,1,0
"6767",0,1,1,0
"6768",0,1,1,0
"6769",1,1,0,0
"6770",1,1,1,1
"6771",0,1,1,1
"6772",1,1,1,1
"6773",0,1,0,0
"6774",0,0,1,1
"6775",0,1,1,1
"6776",1,1,1,1
"6777",0,1,1,0
"6778",0,0,0,1
"6779",1,1,1,1
