"","V7221","V7215","V8527","V7202","V8512","V8526","V7206","V8509","V8530"
"36441",1,1,1,0,1,1,1,0,1
"36442",1,1,0,0,0,1,1,0,1
"36443",0,1,0,0,0,0,1,0,0
"36444",1,0,1,1,1,1,0,0,1
"36445",1,1,1,0,1,1,1,0,1
"36446",0,1,1,1,0,1,0,0,0
"36447",0,1,1,0,1,1,1,0,1
"36448",1,0,1,1,1,1,1,0,1
"36449",1,1,0,1,0,1,1,1,1
"36450",0,0,0,1,1,1,0,0,1
"36451",0,1,1,0,0,0,1,0,1
"36452",1,0,1,1,0,1,1,1,1
"36453",1,0,1,0,1,1,1,0,0
"36454",1,0,0,1,0,0,1,0,1
"36455",0,1,0,1,1,0,1,0,0
"36456",1,0,0,0,0,0,1,1,1
"36457",0,1,1,0,0,0,1,0,0
"36458",1,1,1,1,1,0,1,0,1
"36459",0,1,1,1,1,1,1,0,1
"36460",0,0,0,0,0,0,1,0,1
"36461",1,1,1,1,1,0,1,0,1
"36462",0,0,0,1,0,0,1,0,1
"36463",1,1,1,0,0,0,1,0,0
"36464",1,0,0,0,0,0,1,0,0
"36465",1,0,1,1,1,0,1,0,1
"36466",1,0,0,1,0,0,1,0,0
"36467",0,0,1,1,0,1,1,1,0
"36468",0,1,1,1,1,1,1,0,0
"36469",1,0,1,1,0,1,1,1,1
"36470",0,0,0,0,1,1,0,0,0
"36471",1,0,0,1,0,0,0,1,1
"36472",0,1,0,0,0,1,1,1,0
"36473",1,1,1,1,1,1,1,0,1
"36474",0,1,1,1,0,1,0,0,1
"36475",0,1,0,1,0,1,0,0,1
"36476",1,1,1,1,1,1,1,0,1
"36477",1,1,0,0,1,1,1,0,1
"36478",1,1,1,0,1,1,1,0,0
"36479",0,1,0,1,0,0,1,0,0
"36480",0,1,1,1,0,0,1,0,1
"36481",1,0,1,0,1,1,1,0,1
"36482",1,1,0,1,1,1,1,0,1
"36483",1,1,0,1,1,1,1,1,0
"36484",1,1,1,1,0,1,1,0,0
"36485",1,1,1,1,0,0,0,1,0
"36486",1,1,1,1,1,0,0,0,1
"36487",1,0,0,0,1,1,1,0,1
"36488",1,1,1,1,1,1,1,0,1
"36489",1,1,0,0,1,0,1,0,1
"36490",0,1,0,0,0,1,0,0,1
"36491",1,1,1,1,1,0,1,0,0
"36492",1,1,1,1,0,1,0,0,0
"36493",1,1,1,1,1,0,1,0,0
"36494",1,1,1,1,1,0,1,0,1
"36495",0,1,0,1,0,0,1,1,0
"36496",1,1,1,1,1,0,1,0,0
"36497",1,0,1,1,1,1,0,0,1
"36498",1,1,1,0,1,1,1,0,1
"36499",0,0,1,0,1,1,0,0,1
"36500",0,1,0,1,1,0,0,0,0
"36501",1,0,1,1,1,1,0,0,1
"36502",1,0,0,0,0,0,1,1,0
"36503",1,1,0,1,1,1,1,1,1
"36504",1,0,1,1,1,1,1,0,1
"36505",1,0,1,0,1,1,0,0,1
"36506",0,1,1,0,0,1,1,0,1
"36507",1,0,1,1,1,1,1,0,1
"36508",1,1,1,0,1,1,1,0,1
"36509",0,1,1,1,1,1,1,0,1
"36510",0,1,1,0,1,0,1,0,1
"36511",0,1,1,0,1,0,1,0,1
"36512",1,1,1,0,1,1,1,0,1
"36513",0,0,0,1,0,0,0,0,0
"36514",1,1,1,1,0,0,1,1,1
"36515",1,1,0,1,1,0,1,0,0
"36516",1,0,0,0,0,0,1,1,1
"36517",1,0,1,0,1,1,0,0,1
"36518",1,0,1,1,1,1,1,0,0
"36519",1,0,1,1,1,1,1,1,1
"36520",1,0,1,1,1,0,0,0,0
"36521",1,1,1,1,1,1,1,0,1
"36522",1,0,1,1,1,0,1,0,1
"36523",0,1,1,1,1,1,0,0,1
"36524",0,1,0,1,0,0,1,0,0
"36525",0,1,0,0,0,1,0,0,0
"36526",1,1,1,1,1,1,0,0,1
"36527",1,1,1,1,0,1,1,0,1
"36528",1,0,1,1,0,1,0,1,1
"36529",0,1,1,1,1,1,1,0,1
"36530",0,1,0,0,1,0,1,0,0
"36531",0,1,1,0,1,1,1,0,1
"36532",0,1,1,1,1,0,1,0,0
"36533",1,0,1,0,1,1,1,0,1
"36534",0,0,0,1,0,0,0,0,0
"36535",0,1,0,0,0,1,0,1,1
"36536",1,0,0,1,1,1,1,0,1
"36537",1,1,1,0,0,1,1,0,1
"36538",0,0,0,1,1,0,0,0,1
"36539",1,0,1,0,1,0,0,0,0
"36540",1,1,1,0,1,1,1,0,1
"36541",0,0,1,0,1,0,1,0,0
"36542",0,0,0,0,0,0,0,0,0
"36543",1,0,1,0,1,1,1,0,1
"36544",0,0,1,1,0,0,0,1,0
"36545",0,0,1,0,1,1,1,0,1
"36546",1,1,1,0,1,1,1,0,0
"36547",1,0,0,1,1,0,1,1,1
"36548",0,1,1,0,0,1,0,1,0
"36549",1,0,0,1,1,0,0,0,0
"36550",1,1,0,0,1,1,1,0,1
"36551",1,1,0,1,1,1,1,0,1
"36552",1,1,1,1,1,1,0,0,1
"36553",1,0,1,1,1,1,0,0,1
"36554",1,1,0,1,0,0,1,1,0
"36555",0,1,0,1,1,1,1,0,1
"36556",1,1,1,1,1,1,1,0,1
"36557",1,1,1,0,0,1,1,0,1
"36558",1,1,0,0,1,1,1,1,1
"36559",1,0,1,0,0,0,1,0,0
"36560",0,1,0,1,0,0,1,0,0
"36561",1,1,1,0,1,1,0,0,0
"36562",0,0,1,1,1,0,1,0,1
"36563",0,1,0,1,1,1,1,0,1
"36564",0,0,0,0,0,0,1,0,1
"36565",1,1,1,0,1,1,1,0,1
"36566",0,0,0,1,1,0,1,0,0
"36567",1,0,1,1,1,0,1,0,0
"36568",0,0,0,0,1,1,1,0,1
"36569",1,0,0,1,1,0,1,1,1
"36570",1,0,1,0,1,1,1,0,1
"36571",1,1,1,0,1,0,1,0,1
"36572",0,1,1,1,0,1,1,0,0
"36573",1,0,1,1,1,1,1,0,1
"36574",1,1,0,0,0,0,1,0,0
"36575",0,1,1,0,0,0,1,1,0
"36576",1,1,1,1,0,1,0,0,0
"36577",1,0,1,0,0,1,1,0,0
"36578",0,1,0,1,1,0,1,0,1
"36579",0,0,0,1,1,0,1,0,0
"36580",0,1,0,0,1,0,0,0,0
"36581",1,0,1,0,1,1,1,0,1
"36582",1,1,1,1,1,1,1,0,1
"36583",0,1,1,0,0,1,1,0,0
"36584",1,0,1,0,1,1,1,0,1
"36585",1,0,1,1,0,1,1,0,0
"36586",0,0,1,0,1,0,1,0,0
"36587",1,1,1,1,1,1,1,0,1
"36588",0,1,1,0,1,1,1,1,0
"36589",1,1,1,0,1,1,1,0,1
"36590",0,1,1,1,1,1,1,0,1
"36591",0,0,0,0,1,0,1,0,1
"36592",0,1,0,1,0,0,1,0,1
"36593",0,0,0,0,1,0,1,0,1
"36594",1,1,0,1,1,0,1,0,1
"36595",0,0,1,1,0,1,0,0,1
"36596",0,0,0,0,0,1,1,1,1
"36597",0,1,0,1,0,0,1,0,0
"36598",0,1,1,1,0,1,1,1,1
"36599",0,0,1,0,1,0,0,0,0
"36600",0,1,1,0,1,1,1,0,0
"36601",1,1,1,0,1,1,0,0,1
"36602",0,1,1,0,0,0,1,0,1
"36603",1,1,0,1,1,0,1,0,0
"36604",1,1,1,0,1,1,1,0,1
"36605",1,1,1,0,1,0,1,0,1
"36606",1,0,1,0,0,1,1,0,1
"36607",0,0,0,0,1,0,0,0,0
"36608",0,0,0,0,1,0,1,0,1
"36609",0,1,0,1,1,0,1,0,1
"36610",0,0,1,1,1,1,1,0,1
"36611",1,1,1,0,1,1,1,0,1
"36612",1,0,0,1,1,0,0,1,1
"36613",1,1,1,0,1,1,1,0,1
"36614",1,0,1,0,1,1,1,0,1
"36615",1,1,0,1,0,1,1,0,1
"36616",0,0,1,0,1,0,1,1,1
"36617",1,1,1,1,1,1,1,0,0
"36618",0,0,0,0,1,0,1,0,1
"36619",0,0,0,0,1,1,1,1,1
"36620",0,1,1,1,0,1,1,1,0
"36621",0,1,0,0,1,1,0,0,1
"36622",0,1,1,0,1,1,1,0,1
"36623",0,0,0,0,1,0,1,0,1
"36624",1,1,1,0,1,1,1,0,1
"36625",0,0,1,1,1,1,1,0,0
"36626",0,1,0,0,1,0,1,0,0
"36627",1,1,1,0,1,1,1,0,1
"36628",0,1,1,1,0,1,1,0,1
"36629",1,1,0,1,0,0,0,0,0
"36630",1,0,1,1,0,0,1,0,1
"36631",1,0,1,1,1,1,1,0,0
"36632",0,1,1,1,1,1,1,0,1
"36633",0,0,0,1,0,0,1,1,0
"36634",1,1,0,1,1,1,1,0,1
"36635",1,1,1,0,1,1,1,0,1
"36636",1,1,1,0,1,1,1,0,1
"36637",0,1,1,0,1,1,1,0,1
"36638",1,0,1,1,1,1,1,0,1
"36639",0,0,0,1,1,0,1,0,0
"36640",0,1,0,0,1,1,1,0,0
"36641",1,1,1,1,1,1,1,0,1
"36642",1,1,0,1,1,1,1,0,1
"36643",1,0,1,0,1,1,1,0,1
"36644",1,1,1,1,0,0,1,1,1
"36645",1,1,1,1,1,1,1,0,1
"36646",0,0,0,0,1,0,1,0,1
"36647",1,1,1,0,1,1,1,0,1
"36648",0,0,1,0,0,1,0,0,0
"36649",0,0,1,1,0,0,1,1,0
"36650",1,0,0,1,1,1,1,1,1
"36651",1,0,1,0,1,1,1,0,1
"36652",1,0,1,1,1,1,1,0,1
"36653",0,0,1,0,1,1,1,1,0
"36654",0,1,1,1,1,0,0,0,0
"36655",1,0,1,1,1,1,1,0,1
"36656",1,1,1,0,0,1,1,0,1
"36657",1,1,0,0,1,0,0,0,0
"36658",1,1,1,0,1,1,0,0,0
"36659",1,1,1,1,0,0,1,0,0
"36660",1,1,1,0,1,0,0,1,0
"36661",0,1,1,1,1,0,0,1,1
"36662",0,1,1,0,1,1,1,0,1
"36663",1,0,1,1,0,1,1,0,1
"36664",0,1,1,0,1,0,1,0,1
"36665",1,0,1,1,1,1,1,0,1
"36666",0,1,1,0,0,1,1,0,1
"36667",0,1,0,0,0,1,0,0,1
"36668",1,1,0,0,1,0,1,0,1
"36669",1,1,1,0,1,1,1,0,1
"36670",1,1,1,1,1,1,1,1,1
"36671",0,0,1,0,0,0,1,0,1
"36672",0,0,1,1,1,0,1,0,0
"36673",0,0,1,1,1,1,1,0,1
"36674",0,1,0,1,1,0,1,0,0
"36675",1,1,0,0,1,0,0,1,1
"36676",0,0,0,1,1,1,1,0,0
"36677",0,0,0,1,0,0,0,1,0
"36678",1,1,1,0,0,1,0,0,0
"36679",1,1,1,0,1,1,1,0,1
"36680",0,0,0,0,1,0,1,0,0
"36681",0,1,0,1,1,0,1,0,1
"36682",0,0,0,1,1,0,1,0,0
"36683",0,0,1,1,0,1,1,0,1
"36684",0,0,1,0,0,0,0,0,1
"36685",0,0,1,1,0,0,1,1,0
"36686",0,1,1,1,1,0,1,1,1
"36687",0,1,0,0,1,1,1,0,1
"36688",0,1,1,0,0,1,0,1,1
"36689",1,1,1,0,1,1,1,0,1
"36690",0,0,1,0,1,0,0,0,1
"36691",1,0,1,1,1,1,0,0,0
"36692",0,1,0,1,0,1,0,0,1
"36693",0,0,0,0,1,1,1,0,1
"36694",0,0,0,1,1,0,0,0,0
"36695",1,1,1,1,0,0,1,1,1
"36696",0,0,0,1,0,0,1,1,0
"36697",1,1,1,0,1,1,0,0,0
"36698",1,0,1,0,1,1,0,0,1
"36699",1,0,1,0,1,1,0,0,1
"36700",1,0,0,1,1,1,1,0,1
"36701",1,1,1,0,1,1,1,0,1
"36702",1,1,1,0,0,0,1,0,0
"36703",0,1,0,1,1,1,0,0,1
"36704",1,0,0,0,1,1,1,0,0
"36705",1,1,1,0,1,1,1,0,1
"36706",0,0,1,1,1,1,0,0,1
"36707",0,0,0,0,0,0,1,0,0
"36708",1,0,1,0,1,1,1,0,0
"36709",1,0,1,0,0,1,1,0,1
"36710",1,1,0,0,1,1,1,0,0
"36711",0,0,0,0,0,1,1,1,1
"36712",1,0,0,1,1,1,1,0,0
"36713",1,0,0,0,1,1,0,0,1
"36714",0,0,1,1,1,1,1,0,1
"36715",0,1,0,0,1,1,1,0,1
"36716",1,1,1,0,1,1,0,0,1
"36717",0,0,1,0,1,1,1,0,1
"36718",1,0,0,1,1,0,0,1,1
"36719",0,0,1,0,0,1,1,0,0
"36720",0,1,1,1,1,1,0,0,1
"36721",1,0,0,0,1,0,0,1,1
"36722",1,1,1,1,1,1,1,0,1
"36723",1,0,1,0,1,1,1,0,1
"36724",0,0,0,0,1,0,1,0,1
"36725",1,0,1,0,1,1,1,0,1
"36726",0,0,1,1,0,0,1,0,1
"36727",0,0,1,1,1,1,1,0,0
"36728",1,1,1,1,0,1,0,0,0
"36729",1,1,1,0,1,1,1,0,0
"36730",0,1,1,1,1,1,0,0,1
"36731",0,1,0,1,1,1,0,0,1
"36732",1,0,0,0,1,1,1,0,1
"36733",0,0,1,0,0,0,0,0,0
"36734",1,0,1,1,1,1,0,0,1
"36735",1,1,1,0,0,1,1,0,1
"36736",0,1,1,0,1,1,1,0,1
"36737",1,0,0,1,1,0,1,0,1
"36738",1,0,1,0,1,1,1,0,1
"36739",0,1,1,0,1,1,1,0,1
"36740",1,1,0,1,0,0,0,0,0
"36741",1,0,0,1,1,1,1,0,1
"36742",1,1,0,1,1,1,1,0,0
"36743",0,0,0,0,0,0,1,1,0
"36744",0,1,0,0,0,0,1,1,0
"36745",1,1,1,1,0,1,0,0,0
"36746",1,0,1,1,1,1,1,0,1
"36747",0,1,1,0,1,0,1,0,1
"36748",1,1,1,1,0,1,1,0,1
"36749",1,0,1,0,1,1,1,0,1
"36750",1,0,1,1,1,1,1,0,0
"36751",0,1,0,0,0,1,1,0,1
"36752",1,1,1,0,1,1,1,0,1
"36753",0,0,0,1,0,0,1,1,0
"36754",1,0,0,0,1,1,1,0,0
"36755",1,0,0,1,0,1,0,0,1
"36756",1,1,1,1,1,0,1,0,0
"36757",1,1,1,0,1,1,1,0,1
"36758",0,0,1,1,0,1,0,0,1
"36759",0,1,0,0,1,0,0,1,0
"36760",1,1,1,1,1,0,1,0,1
"36761",0,1,0,0,1,1,0,0,1
"36762",0,0,0,0,1,1,1,0,1
"36763",0,1,1,0,1,1,1,0,1
"36764",0,1,1,0,1,1,1,0,1
"36765",0,0,1,0,1,1,1,0,1
"36766",0,1,0,0,1,0,0,0,1
"36767",1,0,1,1,1,0,1,0,0
"36768",1,1,1,0,1,1,1,1,1
"36769",0,0,0,0,1,0,1,0,1
"36770",0,0,1,1,1,1,1,0,1
"36771",0,0,1,1,1,0,1,1,1
"36772",1,1,1,0,0,1,1,0,1
"36773",1,1,1,1,0,1,1,1,1
"36774",1,1,1,0,0,1,0,0,1
"36775",0,1,0,1,1,1,1,0,1
"36776",1,1,0,1,1,0,1,0,1
"36777",1,0,1,0,1,1,1,0,1
"36778",1,0,0,0,0,0,1,0,1
"36779",1,1,1,0,1,1,1,0,1
"36780",1,0,1,1,1,0,1,0,1
"36781",0,0,0,0,1,0,1,0,1
"36782",0,0,1,1,0,0,1,1,0
"36783",1,1,0,1,0,0,0,1,0
"36784",1,0,1,0,1,0,0,0,1
"36785",0,0,1,1,0,1,1,1,0
"36786",1,1,1,0,1,1,1,0,1
"36787",1,0,0,0,1,1,0,0,1
"36788",1,1,1,1,1,1,1,0,1
"36789",0,1,0,1,1,1,1,0,1
"36790",1,0,1,0,1,1,1,0,1
"36791",0,1,0,1,0,1,1,1,1
"36792",1,1,1,0,1,1,1,0,1
"36793",0,1,1,1,1,1,1,0,0
"36794",0,1,0,1,1,0,1,0,0
"36795",1,0,1,1,1,0,0,0,1
"36796",0,0,1,0,0,1,1,0,1
"36797",0,1,0,1,1,0,0,0,0
"36798",1,1,0,1,1,1,0,0,0
"36799",0,0,0,1,1,0,1,0,1
"36800",0,0,1,1,1,0,0,0,0
"36801",0,0,0,0,1,0,1,0,1
"36802",0,1,0,1,1,1,0,0,0
"36803",0,0,1,0,1,0,1,0,1
"36804",0,1,1,0,1,0,1,0,0
"36805",1,0,0,1,1,0,1,0,1
"36806",0,1,1,0,1,1,1,0,1
"36807",0,0,1,1,0,0,1,0,0
"36808",1,1,1,1,0,1,1,1,0
"36809",1,0,1,0,1,1,1,0,1
"36810",1,1,1,0,1,1,1,0,1
"36811",1,0,0,1,0,0,1,0,0
"36812",1,1,0,0,1,1,1,0,1
"36813",1,1,1,0,1,0,1,0,1
"36814",1,1,1,0,1,0,1,0,0
"36815",1,1,1,1,1,0,1,0,1
"36816",0,1,0,0,0,0,1,0,0
"36817",0,0,0,0,1,1,1,0,1
"36818",0,0,1,1,1,0,1,0,1
"36819",1,1,1,0,1,1,1,0,1
"36820",0,1,0,0,1,0,0,0,0
"36821",1,1,0,0,1,1,1,1,1
"36822",1,1,0,1,1,0,0,0,1
"36823",1,1,1,1,1,1,1,0,1
"36824",0,0,1,0,1,1,1,0,1
"36825",0,1,1,0,1,1,1,1,1
"36826",1,0,1,0,1,0,1,0,1
"36827",0,0,1,0,1,1,1,0,1
"36828",1,1,1,0,0,1,1,0,1
"36829",0,1,1,1,1,0,0,1,1
"36830",0,1,1,0,0,1,1,0,1
"36831",0,1,1,0,0,0,1,1,0
"36832",1,1,1,1,1,1,1,0,0
"36833",1,0,1,1,1,1,1,0,1
"36834",0,1,1,0,1,1,0,0,1
"36835",1,0,1,1,1,1,1,0,0
"36836",0,1,1,1,0,0,1,1,1
"36837",0,1,1,0,0,0,1,0,1
"36838",1,0,1,0,1,0,1,0,0
"36839",0,1,1,1,0,1,1,0,1
"36840",1,0,0,1,0,0,1,1,0
"36841",0,1,0,1,0,0,1,0,1
"36842",1,1,1,1,1,1,1,0,1
"36843",1,0,1,1,1,0,1,0,0
"36844",0,1,1,0,1,0,1,1,0
"36845",1,1,1,0,1,1,1,0,1
"36846",1,1,1,1,1,1,1,0,0
"36847",1,0,0,0,1,1,1,0,1
"36848",1,1,1,1,1,1,1,0,0
"36849",1,1,1,0,1,1,1,0,1
"36850",1,1,1,1,1,1,0,0,0
"36851",1,0,1,1,0,0,1,1,0
"36852",1,1,1,1,1,1,1,0,1
"36853",1,1,1,0,0,1,1,1,0
"36854",1,1,1,0,1,1,1,0,1
"36855",1,0,0,0,1,0,1,1,0
"36856",1,1,0,1,1,0,0,0,0
"36857",0,0,0,1,0,0,1,0,0
"36858",1,1,0,0,1,1,0,0,1
"36859",1,0,0,1,1,0,1,0,1
"36860",1,1,0,1,1,1,1,1,1
"36861",0,1,0,0,0,0,1,0,1
"36862",0,1,1,0,1,1,1,0,1
"36863",1,0,0,1,1,0,0,0,0
"36864",0,1,1,0,0,1,1,0,0
"36865",1,1,1,0,1,1,1,0,1
"36866",0,1,1,1,1,1,1,0,1
"36867",0,0,0,1,1,0,1,0,1
"36868",0,1,0,1,1,0,1,0,1
"36869",1,0,1,0,0,1,0,0,1
"36870",1,0,0,1,1,0,1,0,1
"36871",0,1,0,0,1,0,1,0,0
"36872",1,0,1,0,1,1,0,0,1
"36873",0,1,1,1,0,1,1,1,0
"36874",0,0,1,1,0,0,1,0,0
"36875",0,1,0,1,1,1,1,0,0
"36876",1,1,1,0,1,1,1,0,1
"36877",1,0,0,0,1,0,1,1,0
"36878",1,1,1,1,1,1,1,0,0
"36879",1,1,1,0,0,0,1,0,0
"36880",0,0,1,0,0,1,1,0,0
"36881",1,1,0,1,1,0,1,0,0
"36882",0,1,0,0,1,0,1,1,0
"36883",0,1,1,0,0,0,1,0,0
"36884",1,1,0,0,1,1,1,0,1
"36885",1,0,1,1,0,0,0,1,0
"36886",0,0,1,0,0,1,1,0,0
"36887",1,1,1,1,0,1,1,0,1
"36888",1,0,1,1,1,1,1,0,0
"36889",0,0,0,0,1,0,0,0,1
"36890",0,0,0,1,0,0,1,1,1
"36891",1,0,1,0,1,1,0,0,1
"36892",1,0,1,0,1,1,0,0,1
"36893",1,0,1,0,1,1,1,0,1
"36894",0,0,0,0,1,1,1,0,0
"36895",1,1,0,0,1,1,1,0,0
"36896",1,1,1,0,1,1,0,0,0
"36897",1,1,1,1,1,1,0,0,1
"36898",0,1,0,0,0,1,0,0,0
"36899",1,1,1,0,1,1,1,0,1
"36900",1,1,1,0,1,0,1,0,0
"36901",1,0,0,1,1,1,1,0,0
"36902",1,1,0,0,1,1,0,0,1
"36903",0,1,1,0,1,0,1,0,0
"36904",0,1,1,0,1,1,1,0,1
"36905",0,0,1,1,0,0,0,1,0
"36906",0,0,1,0,1,0,1,0,1
"36907",1,1,0,0,1,0,1,0,0
"36908",1,0,1,1,1,1,1,0,1
"36909",1,0,1,1,1,1,1,0,1
"36910",0,1,1,1,1,0,1,0,1
"36911",1,1,1,0,0,0,1,0,1
"36912",0,1,1,0,1,1,1,0,1
"36913",1,1,1,1,1,0,1,0,1
"36914",0,1,0,0,0,0,1,0,0
"36915",1,0,0,0,1,1,1,0,0
"36916",0,0,1,0,0,1,1,0,1
"36917",1,0,1,0,1,0,1,0,1
"36918",1,0,1,1,1,0,0,0,0
"36919",1,0,1,1,0,1,0,0,1
"36920",1,0,1,0,1,1,1,0,1
"36921",1,1,1,1,1,0,1,0,0
"36922",0,0,0,1,1,1,0,0,0
"36923",1,0,1,0,0,1,1,0,0
"36924",0,0,1,0,1,1,1,0,1
"36925",1,1,1,0,0,0,1,1,1
"36926",1,0,1,1,1,0,1,0,1
"36927",1,0,1,0,1,1,1,0,1
"36928",0,1,1,1,1,0,0,0,1
"36929",1,1,1,1,1,1,1,0,1
"36930",0,0,1,0,1,1,0,0,1
"36931",1,1,1,0,0,1,1,0,0
"36932",1,1,0,1,1,0,1,0,1
"36933",0,0,0,1,0,0,1,1,0
"36934",1,1,0,0,1,1,1,0,1
"36935",1,1,1,0,1,1,1,0,1
"36936",1,1,1,1,1,1,1,0,0
"36937",1,1,0,1,0,0,1,1,1
"36938",0,1,0,1,1,1,1,0,1
"36939",1,0,1,1,1,1,1,0,1
"36940",1,1,0,1,1,1,0,0,1
"36941",0,1,1,0,0,0,1,0,1
"36942",0,0,1,0,0,1,0,0,1
"36943",1,1,1,0,1,1,1,0,0
"36944",0,0,1,0,0,1,1,0,0
"36945",0,0,0,1,0,0,1,1,1
"36946",0,1,1,0,1,0,1,1,1
"36947",1,1,1,1,1,0,1,0,1
"36948",1,1,1,1,0,1,1,1,0
"36949",1,0,0,0,0,0,0,0,0
"36950",1,1,0,0,1,0,1,0,0
"36951",1,1,1,1,1,1,1,0,1
"36952",0,1,1,1,0,0,0,1,0
"36953",1,1,0,1,0,0,1,0,1
"36954",0,1,1,0,1,1,1,0,1
"36955",1,1,0,1,0,0,1,1,0
"36956",1,0,1,1,0,0,0,0,1
"36957",1,0,1,0,0,1,1,0,1
"36958",0,1,0,1,0,1,0,0,0
"36959",0,0,1,0,0,1,1,0,1
"36960",1,1,1,1,0,0,1,1,1
"36961",0,0,0,0,1,0,1,1,1
"36962",1,0,1,1,1,1,1,0,1
"36963",0,0,1,1,1,1,1,0,0
"36964",1,0,1,0,1,1,1,0,1
"36965",1,0,1,1,1,0,0,0,0
"36966",0,0,0,0,1,1,0,1,1
"36967",1,1,1,0,1,1,1,0,0
"36968",1,1,0,0,0,0,1,1,0
"36969",1,1,1,0,0,1,1,0,1
"36970",0,0,1,0,0,0,1,0,1
"36971",0,1,1,1,1,1,1,0,1
"36972",1,1,1,0,0,1,0,0,0
"36973",1,1,1,0,1,0,1,0,1
"36974",1,1,1,1,0,0,1,1,0
"36975",1,1,0,1,0,0,0,1,1
"36976",0,0,0,1,1,1,1,0,1
"36977",0,1,0,0,1,1,1,0,0
"36978",0,0,1,0,0,0,1,0,0
"36979",0,1,1,0,0,1,1,0,1
"36980",0,0,1,1,0,1,0,1,0
"36981",1,0,1,0,0,0,1,0,1
"36982",0,1,1,0,1,0,1,0,0
"36983",1,1,1,0,1,1,1,0,1
"36984",1,0,1,1,1,1,1,0,1
"36985",1,1,0,0,0,1,1,1,0
"36986",0,1,1,0,1,1,1,0,1
"36987",0,1,0,0,1,0,1,0,1
"36988",1,0,0,0,1,0,0,0,0
"36989",1,1,0,1,0,0,1,1,0
"36990",1,1,1,1,1,1,1,0,1
"36991",1,0,1,1,1,1,0,0,1
"36992",1,0,1,1,1,1,1,0,1
"36993",0,0,0,1,1,0,1,0,0
"36994",1,0,0,0,0,0,1,0,0
"36995",0,0,1,1,1,0,1,0,1
"36996",1,1,1,1,0,0,1,0,0
"36997",1,0,1,1,1,0,1,0,1
"36998",1,1,1,0,1,1,1,0,1
"36999",1,1,1,1,1,1,1,0,0
"37000",1,1,1,1,0,1,1,0,1
"37001",1,1,1,1,0,0,1,1,0
"37002",1,0,1,1,0,1,1,0,0
"37003",1,1,1,0,0,1,1,0,0
"37004",0,0,1,0,0,0,0,0,0
"37005",1,1,1,1,1,1,0,0,1
"37006",1,1,1,0,1,1,0,0,1
"37007",1,1,1,1,0,1,1,1,0
"37008",1,1,1,0,0,1,1,1,1
"37009",0,0,0,1,0,1,1,1,0
"37010",0,0,1,0,1,1,1,0,1
"37011",0,0,0,1,0,0,1,1,0
"37012",1,0,1,0,1,1,1,0,1
"37013",0,1,1,0,0,1,1,0,1
"37014",1,0,1,1,1,1,1,0,1
"37015",1,0,1,1,0,0,0,1,0
"37016",0,1,1,1,1,1,1,0,1
"37017",0,1,1,0,0,1,0,0,1
"37018",1,1,0,1,1,0,1,0,0
"37019",1,0,1,0,1,1,1,0,1
"37020",0,0,1,0,0,0,1,1,0
"37021",1,1,1,1,1,1,1,0,1
"37022",0,1,1,1,0,1,1,0,1
"37023",1,0,0,1,0,0,1,0,1
"37024",0,0,1,0,0,1,1,0,1
"37025",1,1,0,1,1,1,1,0,0
"37026",0,1,1,0,1,1,1,0,1
"37027",1,1,1,0,1,1,1,0,0
"37028",1,1,0,0,0,0,1,1,1
"37029",0,0,1,1,0,0,1,0,0
"37030",1,1,0,0,0,0,1,0,0
"37031",0,1,1,0,1,0,1,0,1
"37032",0,0,0,0,1,1,1,0,0
"37033",1,1,1,0,1,1,1,0,0
"37034",0,1,1,1,1,0,1,0,0
"37035",1,0,1,0,0,1,1,0,1
"37036",1,1,1,0,1,1,1,0,1
"37037",0,1,0,0,1,0,1,0,0
"37038",0,1,1,0,0,0,1,1,0
"37039",1,0,0,1,0,0,1,0,0
"37040",1,1,1,0,1,1,1,0,1
"37041",0,0,1,0,0,0,1,1,0
"37042",1,0,1,0,1,1,0,0,1
"37043",1,1,1,1,1,1,1,0,1
"37044",0,1,1,0,1,0,1,0,1
"37045",1,0,1,0,1,1,0,1,1
"37046",0,1,0,0,0,1,0,0,1
"37047",1,1,0,0,1,1,1,0,1
"37048",0,0,1,1,1,1,1,0,1
"37049",1,1,1,1,0,1,1,0,1
"37050",0,1,1,0,1,0,1,0,1
"37051",1,1,1,1,1,1,1,0,0
"37052",1,1,1,0,1,1,1,0,1
"37053",0,1,1,1,1,1,1,0,0
"37054",0,0,1,1,0,0,1,1,0
"37055",0,0,1,1,1,0,1,0,1
"37056",1,1,1,1,1,0,1,0,1
"37057",1,0,0,0,1,1,1,1,1
"37058",1,1,0,0,1,0,1,0,0
"37059",1,1,1,0,1,0,1,0,0
"37060",1,1,1,1,1,0,1,0,1
"37061",1,1,1,0,1,0,1,0,1
"37062",1,0,0,0,1,0,0,0,1
"37063",0,0,1,0,1,1,0,0,1
"37064",0,0,1,0,0,1,1,0,0
"37065",1,1,1,1,1,1,1,0,1
"37066",0,0,1,0,1,1,0,0,1
"37067",1,0,0,0,1,0,1,0,0
"37068",0,1,0,1,0,0,0,0,1
"37069",1,0,1,1,0,1,0,0,1
"37070",1,1,1,0,1,1,1,0,1
"37071",0,0,0,1,0,0,0,0,0
"37072",0,1,1,1,0,0,1,0,0
"37073",1,1,1,0,1,1,0,1,1
"37074",0,1,0,1,0,0,1,0,0
