"","V7221","V7101","V7202","V7206","V8512","V8517","V8526"
"31205",0,0,1,1,0,0,1
"31206",0,0,1,0,1,0,1
"31207",1,0,0,1,1,0,1
"31208",1,0,1,1,1,0,1
"31209",1,1,0,1,1,0,0
"31210",1,0,1,0,0,0,1
"31211",1,0,1,0,1,0,1
"31212",0,0,1,1,1,1,1
"31213",0,0,0,1,1,0,1
"31214",0,0,1,1,0,1,0
"31215",0,1,0,1,1,1,1
"31216",1,0,0,0,0,0,1
"31217",0,0,1,0,0,1,0
"31218",1,0,1,1,1,0,1
"31219",1,0,1,1,1,0,1
"31220",1,0,1,1,0,0,1
"31221",1,0,1,1,0,0,1
"31222",0,0,1,0,1,0,0
"31223",0,0,1,1,1,0,0
"31224",1,0,0,1,1,0,1
"31225",0,0,0,1,0,0,0
"31226",1,0,1,0,1,0,1
"31227",0,1,1,0,0,0,0
"31228",0,0,1,0,1,0,1
"31229",1,0,1,1,1,1,1
"31230",1,0,1,0,1,1,0
"31231",1,0,1,1,1,0,0
"31232",1,0,0,1,1,0,1
"31233",1,0,0,1,1,0,1
"31234",0,0,0,0,0,0,1
"31235",1,0,0,1,1,0,1
"31236",0,0,1,1,0,0,0
"31237",0,1,0,1,1,0,0
"31238",0,1,1,1,0,0,0
"31239",1,1,1,1,0,0,0
"31240",0,1,1,0,0,0,0
"31241",1,0,1,1,1,1,0
"31242",0,1,0,1,1,0,1
"31243",0,0,1,0,1,0,0
"31244",0,1,1,0,0,1,0
"31245",1,0,1,1,1,0,0
"31246",0,0,0,0,1,0,1
"31247",0,0,0,1,1,0,1
"31248",1,0,0,1,1,0,1
"31249",1,0,1,1,1,0,1
"31250",1,0,1,0,1,0,1
"31251",1,0,0,1,1,0,1
"31252",0,1,0,0,0,1,0
"31253",0,0,1,1,0,0,0
"31254",0,0,1,0,1,0,0
"31255",1,0,1,1,1,0,1
"31256",0,0,1,0,1,0,1
"31257",1,0,1,1,1,0,1
"31258",0,0,1,1,1,0,0
"31259",0,1,0,0,1,0,1
"31260",1,0,0,1,1,0,1
"31261",0,1,1,1,0,0,1
"31262",1,0,0,1,1,0,1
"31263",0,0,1,1,1,1,0
"31264",1,0,1,0,1,0,1
"31265",0,0,0,1,1,0,1
"31266",1,0,1,1,0,0,0
"31267",0,0,1,0,0,0,0
"31268",0,0,1,1,0,0,0
"31269",1,0,1,1,1,0,0
"31270",1,0,1,0,0,0,1
"31271",0,0,1,1,1,0,1
"31272",1,0,1,1,1,0,1
"31273",0,0,0,1,1,0,0
"31274",1,0,1,1,1,0,0
"31275",0,0,0,1,1,0,1
"31276",0,0,1,0,1,0,0
"31277",0,0,0,1,0,0,0
"31278",0,0,0,1,1,1,1
"31279",0,0,1,1,0,0,1
"31280",1,0,1,1,1,0,1
"31281",1,0,1,1,0,0,0
"31282",1,1,0,1,1,1,1
"31283",1,0,1,0,1,0,1
"31284",0,1,0,1,1,0,1
"31285",0,1,1,1,0,0,0
"31286",1,0,0,0,0,1,0
"31287",1,0,1,1,1,0,1
"31288",0,0,0,1,1,0,1
"31289",0,0,1,1,0,0,0
"31290",1,0,1,1,1,0,1
"31291",0,1,0,1,0,0,0
"31292",1,1,0,1,1,0,1
"31293",0,0,1,0,1,0,1
"31294",0,0,1,1,0,0,0
"31295",1,0,1,1,1,0,0
"31296",0,0,0,1,1,0,1
"31297",0,1,1,1,1,0,1
"31298",0,1,0,1,1,0,0
"31299",0,0,0,0,1,0,0
"31300",0,0,1,1,1,0,1
"31301",0,0,0,1,1,1,0
"31302",0,0,0,0,1,0,1
"31303",0,0,1,0,1,0,0
"31304",1,0,0,1,1,0,1
"31305",1,1,0,1,0,0,1
"31306",0,0,1,1,0,0,0
"31307",0,0,0,1,1,0,0
"31308",0,1,0,0,1,1,1
"31309",1,0,1,1,1,0,0
"31310",0,0,1,1,1,1,0
"31311",0,0,0,1,1,0,1
"31312",1,0,1,1,0,1,1
"31313",1,0,1,1,1,0,0
"31314",1,0,0,0,1,1,1
"31315",1,0,0,1,1,1,1
"31316",1,0,0,1,0,1,0
"31317",1,0,0,1,1,0,1
"31318",0,0,1,0,0,0,0
"31319",1,0,0,0,0,0,0
"31320",0,0,0,0,0,0,0
"31321",0,0,0,1,1,0,1
"31322",0,0,0,0,1,0,0
"31323",0,0,0,1,1,0,1
"31324",0,1,0,1,1,0,0
"31325",0,0,0,1,0,0,1
"31326",1,0,1,1,1,0,1
"31327",0,0,1,1,1,1,0
"31328",0,0,0,1,1,0,0
"31329",1,0,1,1,1,0,0
"31330",0,0,0,1,1,0,1
"31331",0,0,0,1,1,1,1
"31332",1,0,1,1,1,0,0
"31333",1,1,0,1,1,1,1
"31334",0,0,1,1,0,0,0
"31335",1,0,0,1,1,0,1
"31336",0,0,1,0,0,0,1
"31337",1,1,0,0,0,0,0
"31338",0,1,0,1,1,0,1
"31339",1,0,1,1,1,0,1
"31340",0,0,0,1,1,0,1
"31341",1,0,1,1,0,0,0
"31342",1,0,0,1,1,0,1
"31343",1,0,1,1,1,0,1
"31344",0,0,1,1,1,0,1
"31345",1,1,0,1,0,0,0
"31346",0,0,0,1,1,0,1
"31347",0,0,1,0,1,0,0
"31348",0,1,0,1,1,0,1
"31349",1,0,1,1,0,0,1
"31350",0,0,0,1,0,0,1
"31351",0,1,0,1,1,1,1
"31352",1,0,1,1,1,0,1
"31353",0,1,1,1,0,1,0
"31354",1,0,0,1,1,0,1
"31355",0,0,1,1,1,0,1
"31356",0,0,0,1,1,1,1
"31357",1,1,0,1,1,0,1
"31358",0,0,0,1,1,0,0
"31359",0,1,0,0,1,1,1
"31360",1,0,0,0,1,0,1
"31361",0,0,0,0,1,0,1
"31362",1,0,1,0,1,0,1
"31363",0,1,0,1,1,0,1
"31364",1,0,0,1,1,0,1
"31365",0,0,1,1,1,1,1
"31366",1,0,0,1,1,0,1
"31367",1,0,0,1,1,0,1
"31368",0,0,0,1,0,0,0
"31369",1,0,1,0,1,0,1
"31370",0,0,1,1,1,0,0
"31371",0,0,0,1,1,0,1
"31372",1,0,0,0,1,0,0
"31373",0,0,1,1,0,0,0
"31374",0,1,1,1,1,1,0
"31375",0,0,0,1,1,0,0
"31376",1,0,1,0,1,0,1
"31377",0,0,1,1,0,0,1
"31378",1,0,1,1,0,0,1
"31379",0,0,0,1,1,0,1
"31380",0,0,1,0,0,0,0
"31381",0,0,1,1,1,0,0
"31382",1,1,1,1,0,0,1
"31383",1,0,1,0,1,0,1
"31384",1,0,1,1,1,0,1
"31385",1,0,0,1,1,0,0
"31386",1,0,1,1,0,0,1
"31387",1,0,0,0,1,0,1
"31388",0,0,1,1,0,0,1
"31389",0,0,1,0,0,0,0
"31390",1,0,0,0,0,0,1
"31391",0,0,0,1,1,0,1
"31392",0,0,0,1,1,0,1
"31393",0,0,1,1,1,0,0
"31394",1,0,1,1,1,1,0
"31395",1,0,0,1,1,1,1
"31396",1,0,0,1,1,0,1
"31397",1,0,0,0,1,1,0
"31398",1,0,0,1,1,0,1
"31399",0,0,0,1,1,0,0
"31400",1,0,1,1,1,0,1
"31401",0,0,1,0,1,0,0
"31402",1,0,1,1,1,0,1
"31403",1,0,1,1,1,0,1
"31404",1,0,1,1,1,0,1
"31405",0,0,0,1,1,1,1
"31406",0,0,0,1,1,0,0
"31407",0,1,1,1,0,0,0
"31408",1,0,0,1,1,0,1
"31409",1,0,1,1,0,0,0
"31410",1,0,0,1,1,0,0
"31411",0,0,1,1,1,1,1
"31412",1,0,1,0,0,0,1
"31413",1,0,0,1,1,0,1
"31414",0,1,0,0,1,1,1
"31415",0,0,1,1,1,0,0
"31416",1,1,1,1,1,0,1
"31417",1,1,1,1,1,0,0
"31418",1,0,1,1,1,0,0
"31419",0,1,1,1,0,1,0
"31420",0,0,0,1,1,0,0
"31421",1,0,1,1,1,0,0
"31422",1,0,0,1,1,0,1
"31423",0,1,1,1,1,0,1
"31424",0,0,1,1,1,0,0
"31425",0,0,0,1,1,0,1
"31426",0,0,1,1,1,0,1
"31427",1,0,1,1,1,0,0
"31428",0,0,1,0,0,0,0
"31429",0,0,1,1,0,1,1
"31430",0,0,1,1,1,0,1
"31431",0,0,1,1,1,0,1
"31432",0,0,1,1,1,0,1
"31433",1,0,1,1,0,1,0
"31434",1,0,1,1,1,0,0
"31435",1,0,1,1,0,0,1
"31436",0,1,0,1,0,0,1
"31437",0,1,0,0,0,0,0
"31438",0,0,1,1,1,0,1
"31439",1,0,1,1,1,0,1
"31440",0,0,0,1,0,1,0
"31441",0,0,0,1,1,0,1
"31442",1,0,0,1,1,0,0
"31443",1,0,0,1,1,0,1
"31444",0,0,1,0,0,0,0
"31445",0,0,1,1,1,0,1
"31446",1,0,1,1,1,0,1
"31447",0,0,1,1,1,0,1
"31448",0,0,1,1,0,1,0
"31449",0,0,1,1,1,0,0
"31450",1,0,1,0,0,0,1
"31451",0,0,0,0,1,1,1
"31452",0,0,1,1,0,0,0
"31453",1,0,0,0,1,1,0
"31454",0,0,0,1,1,0,1
"31455",0,0,1,1,1,0,0
"31456",0,0,1,1,0,0,0
"31457",1,0,1,0,0,0,1
"31458",1,0,1,0,0,0,1
"31459",1,0,1,0,0,0,1
"31460",1,0,0,1,1,0,1
"31461",0,0,0,1,0,0,0
"31462",0,0,1,1,0,0,1
"31463",1,1,1,1,0,1,0
"31464",1,0,1,1,1,0,1
"31465",0,0,0,1,1,0,0
"31466",0,1,0,1,1,1,1
"31467",1,0,1,1,1,0,1
"31468",1,0,1,0,1,0,1
"31469",1,0,1,1,0,0,0
"31470",0,0,1,1,1,1,1
"31471",1,0,0,1,1,0,1
"31472",0,0,1,0,0,0,1
"31473",1,1,0,0,0,0,1
"31474",0,0,0,1,1,0,0
"31475",0,0,0,1,1,0,1
"31476",0,0,0,1,1,0,1
"31477",0,0,0,1,1,0,1
"31478",0,0,1,1,1,0,1
"31479",0,0,0,1,1,1,1
"31480",0,1,0,1,1,1,0
"31481",0,0,0,1,1,0,0
"31482",0,1,0,1,0,0,1
"31483",0,0,0,0,1,0,0
"31484",0,0,0,0,1,0,1
"31485",0,1,0,1,0,1,0
"31486",1,0,0,1,0,0,0
"31487",1,1,0,1,0,0,0
"31488",0,0,0,1,1,0,1
"31489",1,0,1,1,0,1,1
"31490",0,0,1,1,0,0,0
"31491",0,0,1,1,1,0,0
"31492",1,0,1,1,1,0,0
"31493",0,0,0,1,1,0,1
"31494",0,0,1,1,0,0,0
"31495",0,0,0,0,1,0,0
"31496",1,0,1,1,1,0,0
"31497",0,0,0,1,1,0,1
"31498",1,0,1,1,1,0,1
"31499",1,0,1,1,1,0,1
"31500",1,1,1,1,0,0,0
"31501",0,0,0,1,1,0,1
"31502",1,0,1,0,0,0,0
"31503",0,0,0,1,1,1,1
"31504",0,0,0,1,1,0,0
"31505",0,0,0,1,1,0,0
"31506",0,0,0,0,1,0,1
"31507",1,0,1,1,1,0,1
"31508",1,0,0,0,1,0,0
"31509",1,0,0,1,1,0,1
"31510",1,1,1,0,0,0,0
"31511",1,0,0,1,1,0,1
"31512",1,0,0,0,0,0,1
"31513",0,0,1,1,1,0,1
"31514",0,1,0,0,0,0,1
"31515",1,0,1,1,1,0,1
"31516",0,0,1,0,0,0,0
"31517",0,0,1,0,1,1,1
"31518",0,1,0,1,1,1,1
"31519",1,0,0,1,1,0,1
"31520",0,0,1,1,0,0,0
"31521",1,0,0,1,1,0,1
"31522",0,1,1,1,1,1,0
"31523",1,0,1,0,1,1,1
"31524",1,0,1,1,1,0,0
"31525",0,0,0,1,0,0,1
"31526",1,0,1,1,1,0,1
"31527",1,0,1,1,1,0,0
"31528",0,0,0,0,0,0,1
"31529",0,0,0,1,1,0,0
"31530",0,0,0,0,1,0,1
"31531",1,1,0,1,1,0,1
"31532",1,1,1,0,1,0,1
"31533",0,1,1,1,0,0,0
"31534",0,0,1,1,1,0,0
"31535",0,0,1,1,1,0,0
"31536",0,1,1,1,1,0,1
"31537",0,0,1,0,1,0,0
"31538",0,1,1,1,1,0,1
"31539",0,1,0,1,0,0,0
"31540",1,0,1,1,1,1,0
"31541",0,0,1,1,0,0,0
"31542",0,0,0,0,1,0,0
"31543",1,0,1,0,1,0,0
"31544",0,1,1,1,0,1,0
"31545",1,1,0,1,1,0,0
"31546",0,0,0,0,0,0,1
"31547",0,0,0,1,1,0,0
"31548",1,0,1,1,1,0,0
"31549",1,0,0,1,1,0,1
"31550",1,1,1,1,1,0,0
"31551",0,1,1,1,1,0,1
"31552",0,0,0,0,0,1,1
"31553",1,0,1,1,0,1,0
"31554",0,0,0,1,1,0,1
"31555",0,0,0,1,1,0,1
"31556",1,0,1,1,1,0,1
"31557",0,0,0,0,0,1,0
"31558",0,0,0,1,1,0,1
"31559",0,1,0,1,0,0,0
"31560",0,0,1,1,1,0,0
"31561",0,1,1,1,0,0,0
"31562",0,0,1,1,1,0,1
"31563",1,0,1,1,1,0,1
"31564",0,1,1,1,0,1,1
"31565",1,0,1,1,1,1,0
"31566",1,0,1,0,1,1,0
"31567",1,0,0,0,1,1,1
"31568",1,0,1,1,1,0,1
"31569",1,0,1,1,1,0,1
"31570",0,0,1,1,0,0,0
"31571",1,0,1,1,1,0,1
"31572",1,0,0,1,1,1,1
"31573",1,0,0,1,1,0,1
"31574",1,0,0,1,1,0,1
"31575",1,0,0,1,1,0,1
"31576",0,0,1,0,0,0,0
"31577",1,0,0,1,1,0,1
"31578",1,1,1,1,1,0,0
"31579",0,0,1,1,1,0,1
"31580",1,0,0,0,1,0,1
"31581",1,0,1,1,0,0,1
"31582",1,0,0,1,1,0,1
"31583",0,0,1,1,1,1,0
"31584",0,0,0,1,1,0,1
"31585",0,0,1,1,0,0,0
"31586",0,1,0,1,0,0,1
"31587",0,0,0,1,1,0,1
"31588",0,0,0,1,0,0,1
"31589",0,0,1,1,0,0,0
"31590",1,0,1,1,0,0,0
"31591",1,0,0,1,1,0,1
"31592",0,0,1,0,1,0,1
"31593",0,0,0,1,1,0,1
"31594",0,0,1,1,0,0,0
"31595",0,0,1,1,0,1,0
"31596",1,0,1,1,0,0,1
"31597",1,0,0,0,1,0,0
"31598",1,0,1,1,1,1,1
"31599",1,0,1,1,1,0,1
"31600",1,0,1,1,1,0,0
"31601",1,0,0,1,1,0,1
"31602",0,0,0,0,1,0,1
"31603",0,0,0,1,1,0,1
"31604",0,0,1,1,1,0,0
"31605",1,0,1,0,0,0,1
"31606",0,0,0,1,1,0,1
"31607",1,0,0,0,1,0,1
"31608",0,0,1,0,0,1,1
"31609",1,0,1,1,1,0,1
"31610",0,0,1,0,1,0,1
"31611",0,0,0,1,1,0,1
"31612",0,0,0,0,0,0,1
"31613",0,0,0,0,1,0,1
"31614",0,0,0,1,0,0,0
"31615",0,0,0,0,1,0,1
"31616",0,0,0,1,0,1,0
"31617",1,0,1,1,0,0,0
"31618",1,0,0,0,1,0,1
"31619",1,0,0,1,1,0,1
"31620",1,0,0,1,0,0,0
"31621",0,1,0,1,1,0,0
"31622",1,0,0,0,1,0,1
"31623",0,0,1,0,0,0,1
"31624",1,1,1,1,1,0,1
"31625",0,0,0,1,1,0,1
"31626",0,0,0,0,1,0,1
"31627",0,0,0,1,1,0,1
"31628",0,0,0,0,1,0,1
"31629",1,0,1,1,1,0,1
"31630",0,0,0,1,1,0,1
"31631",1,0,1,1,1,1,0
"31632",0,0,1,1,1,0,0
"31633",0,0,0,1,1,0,0
"31634",0,0,0,1,1,0,0
"31635",0,1,0,1,0,0,1
"31636",1,0,1,0,0,0,0
"31637",0,0,0,1,1,0,0
"31638",1,0,1,0,0,0,0
"31639",0,0,1,1,0,0,0
"31640",1,0,1,1,0,0,0
"31641",0,1,0,1,1,0,0
"31642",1,0,1,1,1,0,1
"31643",1,0,0,0,1,1,0
"31644",1,0,1,0,0,0,0
"31645",0,1,0,1,0,1,0
"31646",0,0,1,1,1,0,1
"31647",0,0,1,1,1,0,0
"31648",0,0,0,1,0,0,0
"31649",1,0,1,1,0,0,0
"31650",0,0,1,1,0,0,0
"31651",1,0,0,1,0,0,0
"31652",1,0,1,1,1,0,1
"31653",0,0,0,1,1,0,1
"31654",0,0,1,0,1,1,1
"31655",0,0,1,1,1,0,1
"31656",1,0,1,0,1,0,0
"31657",0,0,0,1,1,1,1
"31658",1,0,1,0,1,1,1
"31659",0,1,1,0,0,1,1
"31660",1,0,0,1,1,0,1
"31661",0,0,0,1,0,0,1
"31662",1,0,1,1,1,0,1
"31663",1,0,0,1,1,0,0
"31664",1,0,1,1,1,0,0
"31665",1,0,1,0,1,0,1
"31666",1,0,1,1,1,0,0
"31667",0,0,0,0,1,0,0
"31668",0,0,1,1,1,0,0
"31669",1,1,0,0,0,0,0
"31670",1,0,0,1,1,0,1
"31671",0,0,0,1,1,0,0
"31672",0,0,0,1,0,1,1
"31673",0,1,1,0,0,0,1
"31674",1,0,1,1,0,0,1
"31675",0,1,1,1,0,1,1
"31676",0,0,0,1,1,0,1
"31677",1,1,1,1,0,0,0
"31678",1,0,0,1,1,0,0
"31679",1,0,0,1,1,1,1
"31680",0,0,1,1,0,0,1
"31681",0,0,1,1,0,1,0
"31682",1,0,1,1,0,0,1
"31683",0,0,1,1,1,0,1
"31684",0,0,0,1,0,0,1
"31685",1,0,1,1,0,0,0
"31686",0,1,0,1,1,1,1
"31687",1,0,0,1,1,0,1
"31688",0,0,1,1,0,0,0
"31689",1,0,1,1,1,0,0
"31690",0,0,0,1,0,0,0
"31691",0,1,0,1,0,0,0
"31692",0,0,1,1,1,0,0
"31693",1,0,1,1,1,0,0
"31694",0,1,0,1,1,0,0
"31695",0,0,0,1,1,0,1
"31696",1,0,0,1,1,0,1
"31697",0,0,1,1,1,0,1
"31698",1,0,0,1,0,0,0
"31699",1,0,0,1,0,0,0
"31700",1,0,0,1,1,0,1
"31701",1,0,1,1,1,0,0
"31702",1,0,1,1,1,0,1
"31703",0,1,1,0,0,0,0
"31704",1,0,1,1,1,0,1
"31705",1,0,0,0,0,0,0
"31706",1,0,1,1,0,0,0
"31707",1,0,0,1,1,0,1
"31708",0,0,0,1,1,0,1
"31709",1,0,1,1,1,0,1
"31710",1,0,1,1,1,0,1
"31711",1,1,1,1,1,0,0
"31712",1,0,1,1,0,0,1
"31713",0,0,1,0,1,0,1
"31714",1,0,1,1,1,0,1
"31715",1,0,1,1,1,0,1
"31716",1,0,0,1,1,0,1
"31717",0,0,1,1,1,0,0
"31718",0,0,1,1,1,0,1
"31719",0,0,0,1,0,0,1
"31720",0,0,0,0,1,0,1
"31721",1,0,0,0,1,0,1
"31722",0,0,0,1,0,0,0
"31723",1,0,0,1,0,0,1
"31724",0,0,0,1,0,1,1
"31725",0,0,0,1,1,0,1
"31726",0,0,0,1,0,0,0
"31727",1,0,1,1,1,0,1
"31728",0,0,1,1,0,0,0
"31729",0,0,0,1,1,0,1
"31730",0,0,0,1,1,0,0
"31731",0,0,1,0,1,0,1
"31732",1,0,1,0,1,1,0
"31733",0,0,0,1,1,0,1
"31734",1,0,1,1,1,1,1
"31735",0,0,0,1,1,0,0
"31736",0,1,0,0,1,0,1
"31737",0,0,0,1,1,0,1
"31738",0,0,0,1,1,0,1
"31739",0,0,0,1,1,0,1
"31740",0,0,1,0,0,0,0
"31741",0,0,0,1,1,0,1
"31742",1,0,1,1,1,0,1
"31743",0,0,0,1,1,0,1
"31744",1,0,1,0,1,0,0
"31745",1,0,1,1,1,0,1
"31746",0,0,0,1,0,0,1
"31747",1,1,0,1,1,1,1
"31748",1,1,0,1,1,0,1
"31749",0,0,0,0,1,0,1
"31750",1,0,0,1,0,0,0
"31751",1,0,1,1,1,0,0
"31752",0,0,0,1,0,0,0
"31753",0,0,0,0,0,1,1
"31754",1,0,0,1,1,0,1
"31755",0,0,1,0,0,0,1
"31756",1,0,0,1,1,0,1
"31757",0,0,0,1,1,0,1
"31758",1,0,0,1,1,0,1
"31759",1,0,0,1,0,0,0
"31760",0,1,0,1,0,0,0
"31761",0,0,0,0,0,1,0
"31762",1,0,1,1,1,0,1
"31763",0,0,1,0,0,0,1
"31764",0,0,0,1,1,0,1
"31765",0,1,1,0,0,0,0
"31766",0,0,0,1,0,0,1
"31767",1,0,1,0,0,0,1
"31768",1,0,1,1,1,0,1
"31769",1,0,1,0,1,0,1
"31770",1,0,1,1,1,0,0
"31771",0,1,0,1,1,0,1
"31772",0,1,0,0,0,0,0
"31773",1,0,1,1,1,0,1
"31774",0,1,1,1,1,0,0
"31775",0,0,1,1,0,0,0
"31776",1,0,0,1,1,0,0
"31777",1,0,1,1,1,1,1
"31778",0,0,1,1,1,0,1
"31779",1,0,0,1,1,0,1
"31780",1,0,1,1,0,0,1
"31781",0,0,1,1,1,0,1
"31782",1,0,0,1,1,0,1
"31783",1,0,1,1,1,0,0
"31784",0,0,1,1,1,0,1
"31785",1,0,1,1,1,0,1
"31786",1,0,1,1,1,0,1
"31787",1,1,0,1,0,0,0
"31788",1,1,0,1,1,1,1
"31789",0,0,0,0,1,0,1
"31790",1,0,1,1,1,0,1
"31791",0,0,1,1,0,1,0
"31792",1,0,1,1,0,0,1
"31793",0,0,0,1,1,0,1
"31794",0,1,1,1,0,0,0
"31795",1,0,1,1,0,0,1
"31796",1,0,0,0,0,0,0
"31797",0,0,1,1,0,0,0
"31798",1,0,1,1,1,0,1
"31799",1,0,0,1,1,0,1
"31800",0,0,1,1,0,0,1
"31801",1,0,1,1,0,1,1
"31802",1,0,1,1,0,0,0
"31803",0,0,0,1,0,0,1
"31804",1,0,0,1,0,0,1
"31805",1,1,1,1,1,0,0
"31806",0,0,0,1,1,0,0
"31807",0,0,0,0,1,0,0
"31808",0,0,0,0,1,0,0
"31809",0,0,1,1,0,0,0
"31810",1,0,0,0,0,0,0
"31811",1,0,0,1,0,0,1
"31812",0,0,1,1,0,0,0
"31813",1,0,1,1,1,0,1
"31814",1,0,0,1,1,0,1
"31815",0,0,1,0,0,0,0
"31816",0,0,0,0,1,0,1
"31817",1,0,0,1,1,0,1
"31818",1,1,0,1,1,0,1
"31819",0,0,0,1,1,0,1
"31820",0,1,1,0,1,0,0
"31821",1,0,1,1,1,0,1
"31822",0,0,0,1,0,0,0
"31823",1,0,0,0,0,0,1
"31824",0,0,0,1,1,0,1
"31825",1,0,1,1,1,1,0
"31826",1,0,0,1,1,0,1
"31827",1,0,0,1,1,0,0
"31828",1,0,1,1,1,1,1
"31829",0,0,1,1,1,0,1
"31830",0,0,0,1,1,0,1
"31831",0,0,0,0,0,0,1
"31832",1,1,0,0,1,0,1
"31833",0,0,0,1,1,1,1
"31834",1,0,1,0,1,0,1
"31835",0,0,1,1,1,1,0
"31836",1,0,1,1,1,0,1
"31837",0,0,0,1,1,0,1
"31838",1,0,1,1,1,0,1
"31839",0,0,0,1,1,0,1
"31840",1,0,1,0,0,0,1
"31841",0,0,0,1,0,0,1
"31842",1,0,1,1,1,0,0
"31843",0,0,0,1,0,0,1
"31844",0,0,0,1,0,0,0
"31845",0,0,1,1,0,0,0
"31846",1,1,1,1,0,1,0
"31847",0,0,0,1,1,0,1
"31848",1,0,0,1,1,0,1
"31849",0,0,0,1,1,1,0
"31850",1,0,1,1,1,0,1
"31851",0,0,0,1,1,1,0
"31852",1,0,1,0,1,0,0
"31853",1,0,1,0,1,1,0
"31854",0,0,0,1,1,0,1
"31855",1,0,1,1,1,0,1
"31856",1,0,1,1,1,0,0
"31857",0,0,1,0,0,0,0
"31858",0,0,1,0,1,1,0
"31859",1,0,1,1,0,0,0
"31860",0,0,0,1,0,0,0
"31861",1,0,1,1,0,0,1
"31862",0,0,0,1,1,0,0
"31863",1,1,1,1,1,0,0
"31864",1,0,1,1,0,0,1
"31865",0,0,1,1,0,0,1
"31866",1,0,0,1,1,0,0
"31867",1,0,1,1,1,0,0
"31868",0,0,0,1,0,0,0
"31869",1,0,1,1,1,0,1
"31870",1,0,0,1,1,0,1
"31871",0,0,1,1,0,0,1
"31872",0,0,0,0,1,0,1
"31873",1,1,1,1,0,0,1
"31874",0,0,1,1,1,0,1
"31875",0,0,0,1,1,0,1
"31876",0,0,1,0,1,0,1
"31877",1,0,0,1,1,0,1
"31878",0,0,0,1,1,0,1
"31879",0,1,0,1,0,0,0
"31880",0,0,1,1,1,1,0
"31881",0,0,0,1,1,0,0
"31882",1,0,1,1,0,0,0
"31883",1,0,0,1,0,0,0
"31884",0,0,1,1,0,0,0
"31885",1,0,1,1,0,0,1
"31886",1,0,0,1,1,0,0
"31887",0,1,1,1,1,0,0
"31888",1,0,1,0,0,0,1
"31889",0,1,0,1,1,0,1
"31890",0,1,1,1,0,0,0
"31891",0,0,1,1,1,0,1
"31892",0,0,0,0,1,0,0
"31893",0,0,0,1,1,0,1
"31894",1,0,1,1,1,0,1
"31895",0,0,1,1,1,0,1
"31896",1,0,1,1,0,1,0
"31897",0,0,1,0,0,0,0
"31898",1,0,1,1,1,0,1
"31899",0,0,0,0,0,0,1
"31900",0,0,0,0,1,0,1
"31901",1,0,0,1,1,0,1
"31902",1,0,1,1,1,0,1
"31903",0,0,0,1,1,0,0
"31904",0,0,0,1,1,0,0
"31905",0,0,1,1,1,0,0
"31906",0,0,1,1,1,1,1
"31907",0,0,0,1,0,0,0
"31908",1,0,0,1,0,0,1
"31909",1,0,0,1,1,0,1
"31910",0,0,1,0,0,0,0
"31911",1,0,0,1,1,0,1
"31912",1,0,1,1,1,0,1
"31913",1,0,1,1,0,0,1
"31914",0,0,0,1,1,0,1
"31915",1,0,0,1,1,0,1
"31916",0,0,0,1,1,1,0
"31917",1,0,0,1,1,0,1
"31918",0,0,1,1,0,0,1
"31919",0,0,1,1,0,0,1
"31920",1,0,0,1,1,0,1
"31921",1,0,0,1,0,1,0
"31922",0,0,0,1,0,0,1
"31923",1,0,1,0,1,0,0
"31924",0,0,0,1,1,0,0
"31925",1,0,0,1,1,0,1
"31926",0,0,0,0,1,0,0
"31927",1,0,1,1,1,0,1
"31928",1,0,1,1,1,0,1
"31929",1,0,1,1,0,0,1
"31930",0,0,1,0,1,1,0
"31931",0,0,0,1,0,0,1
"31932",0,1,0,1,1,0,0
"31933",0,0,0,1,1,0,0
"31934",1,0,1,1,1,0,0
"31935",0,0,0,1,1,0,1
"31936",0,0,0,1,1,0,0
"31937",1,0,0,1,1,0,1
"31938",1,0,1,1,1,0,1
"31939",1,0,0,1,1,0,0
"31940",0,0,1,1,0,0,0
"31941",1,0,1,1,1,0,0
"31942",0,1,0,1,1,0,0
"31943",1,0,1,1,1,0,1
"31944",0,1,1,0,0,0,0
"31945",0,0,1,1,1,1,0
"31946",0,1,1,0,1,1,1
"31947",1,0,0,1,1,0,1
"31948",0,0,0,1,1,0,0
"31949",1,0,1,1,1,0,1
"31950",0,0,1,1,1,0,0
"31951",1,0,1,1,1,0,1
"31952",1,0,1,1,1,0,1
"31953",0,1,0,1,1,1,0
"31954",0,0,0,1,0,0,1
"31955",1,0,1,0,1,0,1
"31956",1,0,0,0,1,0,1
"31957",0,0,0,1,1,1,1
"31958",0,0,1,1,0,0,0
"31959",0,0,0,1,1,0,0
"31960",1,0,0,0,1,0,1
"31961",1,0,1,0,0,1,0
"31962",0,0,1,0,1,0,0
"31963",0,0,0,1,0,0,0
"31964",0,1,1,0,1,0,1
"31965",0,0,1,1,1,0,1
"31966",1,0,1,1,1,0,1
"31967",0,1,1,1,1,0,0
"31968",0,0,1,1,0,0,1
"31969",0,0,0,1,1,0,1
"31970",0,0,0,1,1,0,1
"31971",1,0,0,1,1,0,1
"31972",0,0,0,0,1,1,1
"31973",1,0,0,1,1,0,1
"31974",1,0,0,1,1,0,1
"31975",0,0,1,1,1,1,1
"31976",0,0,1,1,0,0,1
"31977",1,0,1,1,0,0,1
"31978",0,0,0,1,1,0,1
"31979",0,1,0,1,0,0,1
"31980",1,0,0,1,1,0,0
